iteration,replicate,time,population,g1,g2,g3,g4,mating,kid-father-cor,kid-mother-cor,init_pop,fertility_type,heritability_type,mating_type,random_mating,leakage,fertility_factor
2832.0,1,100.0,3478,0.0983323749281196,0.2740080506037953,0.3895917193789534,0.2380678550891317,0.7542136712602361,0.6511785046075178,0.6467562873946751,1000,additive,preston,defined,0.182373046875,0.347607421875,0.2177490234375
2833.0,1,100.0,2258,0.0615589016829052,0.2692648361381753,0.3445527015057573,0.3246235606731621,0.0195070611218818,0.4573845318181666,0.4173142225222201,1000,additive,preston,defined,0.795654296875,0.182373046875,0.0567626953125
2834.0,1,100.0,2796,0.0493562231759656,0.2922031473533619,0.340486409155937,0.3179542203147353,-0.1330227771356629,0.3864231615920111,0.3353356511346881,1000,additive,preston,defined,0.932373046875,0.182373046875,0.0567626953125
2835.0,1,100.0,3298,0.204972710733778,0.274408732565191,0.290175864160097,0.2304426925409338,0.0035213703619595,0.4057465929966459,0.3665840367744702,1000,additive,preston,defined,0.795654296875,0.4976074218749999,0.0567626953125
2836.0,1,100.0,2305,0.0472885032537961,0.2585683297180043,0.3379609544468546,0.3561822125813449,0.019382722906326,0.4507255528166213,0.4021745456269436,1000,additive,preston,defined,0.795654296875,0.182373046875,0.2927490234375
2837.0,1,100.0,2914,0.1173644474948524,0.2079615648592999,0.3726835964310226,0.3019903912148249,0.0094468017290565,0.3951930665394275,0.3473071519524769,1000,additive,preston,defined,0.795654296875,0.4976074218749999,0.2927490234375
2838.0,1,100.0,3250,0.0363076923076923,0.2781538461538461,0.3052307692307692,0.3803076923076923,-0.1759319981686269,0.3500961709871518,0.3042786531972053,1000,additive,preston,defined,0.932373046875,0.182373046875,0.2927490234375
2839.0,1,100.0,2464,0.2012987012987013,0.2418831168831169,0.3116883116883117,0.2451298701298701,-0.1463527898285182,0.3514470035405453,0.3215286815772297,1000,additive,preston,defined,0.932373046875,0.4976074218749999,0.0567626953125
2840.0,1,100.0,2564,0.0339313572542901,0.2827613104524181,0.3638845553822153,0.3194227769110764,-0.1493613036040879,0.3432241627575763,0.2770502903544385,1000,additive,preston,defined,0.932373046875,0.4976074218749999,0.2927490234375
2841.0,1,100.0,3071,0.1169000325626831,0.2650602409638554,0.3695864539238033,0.2484532725496581,0.6124121769670858,0.5511963337249266,0.5479938658685379,1000,additive,preston,defined,0.295654296875,0.482373046875,0.2067626953125
2842.0,1,100.0,2578,0.1485647788983708,0.2742435996896819,0.3456167571761055,0.2315748642358417,0.4348940945627322,0.5139924507438601,0.4996993494196038,1000,additive,preston,defined,0.432373046875,0.482373046875,0.2067626953125
2843.0,1,100.0,3524,0.0811577752553916,0.1796254256526674,0.3958569807037457,0.3433598183881952,0.5909772582394167,0.6691249175473357,0.6617675949449915,1000,additive,preston,defined,0.295654296875,0.197607421875,0.2067626953125
2844.0,1,100.0,2866,0.1461967899511514,0.2903000697836706,0.3492672714584787,0.2142358688066992,0.6119064244326327,0.5622143310442719,0.555552927425567,1000,additive,preston,defined,0.295654296875,0.482373046875,0.1427490234374999
2845.0,1,100.0,3136,0.1205357142857142,0.2337372448979592,0.3730867346938775,0.272640306122449,0.5946927897548495,0.6789381457545068,0.6694498834194584,1000,additive,preston,defined,0.295654296875,0.197607421875,0.1427490234374999
2846.0,1,100.0,2495,0.1599198396793587,0.2829659318637275,0.3358717434869739,0.2212424849699398,0.4388224923609691,0.5150079907460257,0.503636292489073,1000,additive,preston,defined,0.432373046875,0.482373046875,0.1427490234374999
2847.0,1,100.0,2687,0.0960178637886118,0.2035727577223669,0.3829549683662077,0.3174544101228135,0.4117772422757916,0.6030664722449096,0.589819537930748,1000,additive,preston,defined,0.432373046875,0.197607421875,0.2067626953125
2848.0,1,100.0,2823,0.1130003542330853,0.2486716259298618,0.3258944385405596,0.312433581296493,0.4226254686135391,0.6135576897944816,0.6018087746095636,1000,additive,preston,defined,0.432373046875,0.197607421875,0.1427490234374999
2849.0,1,100.0,2008,0.1125498007968127,0.196215139442231,0.4088645418326693,0.2823705179282869,0.4317371947816388,0.5856348431671133,0.5663491829210537,1000,additive,preston,defined,0.420654296875,0.257373046875,0.2442626953125
2850.0,1,100.0,2967,0.110886417256488,0.2342433434445568,0.3855746545331985,0.2692955847657566,0.5896700045979589,0.6471908321221918,0.6417070043424778,1000,additive,preston,defined,0.307373046875,0.257373046875,0.2442626953125
2851.0,1,100.0,4681,0.0991241187780388,0.2208929715872676,0.3751335184789575,0.3048493911557359,0.4301572005554931,0.5796152344448885,0.5576531922399666,1000,additive,preston,defined,0.420654296875,0.272607421875,0.2442626953125
2852.0,1,100.0,2514,0.1256961018297533,0.26412092283214,0.3691328560063643,0.2410501193317422,0.4531766215641968,0.6160141262464417,0.6059912087355966,1000,additive,preston,defined,0.420654296875,0.257373046875,0.0302490234374999
2853.0,1,100.0,3323,0.1913933192897983,0.3216972615106831,0.3000300932891965,0.186879325910322,0.4531318613607512,0.6096214911361204,0.5989261028151563,1000,additive,preston,defined,0.420654296875,0.272607421875,0.0302490234374999
2854.0,1,100.0,3140,0.2168789808917197,0.3359872611464968,0.2843949044585987,0.1627388535031847,0.5908049568466616,0.6649480305638718,0.6535226077571538,1000,additive,preston,defined,0.307373046875,0.257373046875,0.0302490234374999
2855.0,1,100.0,2490,0.0815261044176706,0.2196787148594377,0.4248995983935743,0.2738955823293172,0.5844091435036406,0.6351514758507475,0.6256879354392757,1000,additive,preston,defined,0.307373046875,0.272607421875,0.2442626953125
2856.0,1,100.0,2858,0.1581525542337298,0.3054583624912526,0.3491952414275717,0.1871938418474457,0.59857021653253,0.6600296086167988,0.6567157690729857,1000,additive,preston,defined,0.307373046875,0.272607421875,0.0302490234374999
2857.0,1,100.0,2520,0.1349206349206349,0.2400793650793651,0.3301587301587301,0.2948412698412698,-0.1174945371729236,0.3732543454822973,0.2949086219978433,1000,additive,preston,defined,0.920654296875,0.557373046875,0.0942626953124999
2858.0,1,100.0,3257,0.1412342646607307,0.2757138470985569,0.316241940435984,0.2668099478047283,-0.003635914272416,0.395460495166836,0.3604534642257215,1000,additive,preston,defined,0.807373046875,0.557373046875,0.0942626953124999
2859.0,1,100.0,2348,0.1797274275979557,0.2427597955706984,0.3070698466780238,0.270442930153322,-0.1316326677954363,0.3586083943164366,0.3180616984456503,1000,additive,preston,defined,0.920654296875,0.572607421875,0.0942626953124999
2860.0,1,100.0,2893,0.1690286899412374,0.2433460076045627,0.3052194953335638,0.282405807120636,-0.1255333823405472,0.3563635036663498,0.2984781271481355,1000,additive,preston,defined,0.920654296875,0.557373046875,0.1802490234375
2861.0,1,100.0,2843,0.0453746042912416,0.2813928948294055,0.3601829053816391,0.3130495954977136,-0.1186561648721415,0.370232376735971,0.2847232752445434,1000,additive,preston,defined,0.920654296875,0.572607421875,0.1802490234375
2862.0,1,100.0,2525,0.1762376237623762,0.2716831683168317,0.3081188118811881,0.2439603960396039,-0.0072621100873571,0.3905002381398685,0.352876688242917,1000,additive,preston,defined,0.807373046875,0.557373046875,0.1802490234375
2863.0,1,100.0,2735,0.179890310786106,0.2409506398537477,0.3294332723948812,0.249725776965265,-0.0042930747033984,0.391994368660068,0.3510622603011071,1000,additive,preston,defined,0.807373046875,0.572607421875,0.0942626953124999
2864.0,1,100.0,2987,0.1235353197187813,0.2567793773016404,0.332105791764312,0.2875795112152661,-0.0032836114776695,0.3896361797882633,0.3510915505917975,1000,additive,preston,defined,0.807373046875,0.572607421875,0.1802490234375
2865.0,1,100.0,2260,0.0314159292035398,0.2194690265486725,0.3867256637168141,0.3623893805309734,0.1759487151405938,0.5342801926954507,0.5107304550375543,1000,additive,preston,defined,0.670654296875,0.107373046875,0.1692626953125
2866.0,1,100.0,3803,0.0265579805416776,0.1151722324480673,0.4896134630554825,0.3686563239547725,0.91616191743059,0.8624707600934864,0.8610526145269087,1000,additive,preston,defined,0.057373046875,0.107373046875,0.1692626953125
2867.0,1,100.0,2998,0.1277518345563709,0.2231487658438959,0.3655770513675784,0.2835223482321548,0.1410986394219057,0.4488140890597845,0.4106306668312694,1000,additive,preston,defined,0.670654296875,0.422607421875,0.1692626953125
2868.0,1,100.0,2608,0.0153374233128834,0.1736963190184049,0.3374233128834356,0.4735429447852761,0.1850179663161394,0.5404195801015445,0.5078300760650946,1000,additive,preston,defined,0.670654296875,0.107373046875,0.2552490234375
2869.0,1,100.0,3847,0.1356901481674031,0.2152326488172602,0.3646997660514687,0.2843774369638679,0.1426436391325006,0.4432090514415565,0.4110130021658435,1000,additive,preston,defined,0.670654296875,0.422607421875,0.2552490234375
2870.0,1,100.0,2706,0.0144124168514412,0.1197339246119734,0.4401330376940133,0.425720620842572,0.9144344664286732,0.845834124961791,0.8460029937051493,1000,additive,preston,defined,0.057373046875,0.107373046875,0.2552490234375
2871.0,1,100.0,2993,0.1082525893752088,0.2793184096224524,0.3855663214166388,0.2268626795856999,0.921325369683932,0.6551227198988506,0.6527619800335211,1000,additive,preston,defined,0.057373046875,0.422607421875,0.1692626953125
2872.0,1,100.0,3845,0.0993498049414824,0.2514954486345904,0.4156046814044213,0.2335500650195058,0.921682476162792,0.655282209006028,0.6553166355258166,1000,additive,preston,defined,0.057373046875,0.422607421875,0.2552490234375
2873.0,1,100.0,2475,0.1923232323232323,0.3208080808080808,0.3191919191919192,0.1676767676767676,0.77854922737304,0.6472844419922623,0.6468441954265614,1000,additive,preston,defined,0.170654296875,0.407373046875,0.0192626953124999
2874.0,1,100.0,2914,0.1781056966369252,0.3263555250514756,0.316060398078243,0.1794783802333562,0.2845418545915441,0.508525185101637,0.4887080032513489,1000,additive,preston,defined,0.557373046875,0.407373046875,0.0192626953124999
2875.0,1,100.0,2684,0.1154992548435171,0.2861400894187779,0.3815201192250372,0.2168405365126676,0.7762724316556147,0.8106866275065328,0.8093091814789986,1000,additive,preston,defined,0.170654296875,0.122607421875,0.0192626953124999
2876.0,1,100.0,3004,0.1161784287616511,0.2636484687083888,0.3784953395472703,0.2416777629826897,0.7783066584052181,0.6420668437235568,0.6412777170313049,1000,additive,preston,defined,0.170654296875,0.407373046875,0.1052490234374999
2877.0,1,100.0,2581,0.0728399845021309,0.2696629213483146,0.3889965129794653,0.2685005811700891,0.7692561093238548,0.8001805174333616,0.7998559855450937,1000,additive,preston,defined,0.170654296875,0.122607421875,0.1052490234374999
2878.0,1,100.0,2554,0.1139389193422083,0.2666405638214565,0.3684416601409553,0.2509788566953798,0.2809914017502572,0.501321213427994,0.4798166952210124,1000,additive,preston,defined,0.557373046875,0.407373046875,0.1052490234374999
2879.0,1,100.0,2275,0.1578021978021978,0.2654945054945055,0.3789010989010989,0.1978021978021978,0.2831091044441213,0.593246105625339,0.5787352386219465,1000,additive,preston,defined,0.557373046875,0.122607421875,0.0192626953124999
2880.0,1,100.0,3156,0.0928390367553865,0.2183143219264892,0.3640684410646387,0.3247782002534854,0.2734470894383063,0.5884003646950966,0.5577716180596912,1000,additive,preston,defined,0.557373046875,0.122607421875,0.1052490234374999
2881.0,1,100.0,2500,0.0628,0.2132,0.3948,0.3292,0.6835573362317279,0.705333316885073,0.7017888569730262,1000,additive,preston,defined,0.233154296875,0.219873046875,0.1505126953125
2882.0,1,100.0,5475,0.1559817351598173,0.2443835616438356,0.2989954337899543,0.3006392694063927,-0.0704264768514199,0.4125931330870507,0.3504893690415166,1000,additive,preston,defined,0.869873046875,0.219873046875,0.1505126953125
2883.0,1,100.0,2954,0.1018957345971564,0.2626946513202437,0.3544346648612052,0.2809749492213947,0.6906478132588023,0.6580649957169646,0.6535987222884762,1000,additive,preston,defined,0.233154296875,0.310107421875,0.1505126953125
2884.0,1,100.0,2264,0.0693462897526501,0.1992049469964664,0.448321554770318,0.2831272084805654,0.6891029102232187,0.7074307571086136,0.7048901060990312,1000,additive,preston,defined,0.233154296875,0.219873046875,0.1239990234375
2885.0,1,100.0,2489,0.0907995178786661,0.235034150261149,0.4238650060265166,0.2503013258336681,0.6922307502772351,0.661443481064335,0.6594872320520483,1000,additive,preston,defined,0.233154296875,0.310107421875,0.1239990234375
2886.0,1,100.0,2922,0.0879534565366187,0.2484599589322381,0.3316221765913758,0.3319644079397673,-0.0644843747747212,0.4113163245286644,0.3522514397649073,1000,additive,preston,defined,0.869873046875,0.219873046875,0.1239990234375
2887.0,1,100.0,2345,0.0481876332622601,0.2810234541577825,0.3402985074626866,0.3304904051172708,-0.0748505902044051,0.3947323756324231,0.3310402422087078,1000,additive,preston,defined,0.869873046875,0.310107421875,0.1505126953125
2888.0,1,100.0,2865,0.1102966841186736,0.2171029668411867,0.3682373472949389,0.3043630017452007,-0.068950501978452,0.3978029423718028,0.3322004489644705,1000,additive,preston,defined,0.869873046875,0.310107421875,0.1239990234375
2889.0,1,100.0,2942,0.1859279401767505,0.3035350101971448,0.2763426240652617,0.2341944255608429,0.0771232557400882,0.4245470837626861,0.3963416468946583,1000,additive,preston,defined,0.733154296875,0.519873046875,0.0005126953125
2890.0,1,100.0,3037,0.1906486664471517,0.3226868620349029,0.300296345077379,0.1863681264405663,0.5242294003004039,0.5317909574238969,0.5257645872074391,1000,additive,preston,defined,0.369873046875,0.519873046875,0.0005126953125
2891.0,1,100.0,2675,0.3607476635514018,0.3480373831775701,0.2747663551401869,0.0164485981308411,0.1064848642506706,0.5357991434295003,0.5095774324452147,1000,additive,preston,defined,0.733154296875,0.010107421875,0.0005126953125
2892.0,1,100.0,2955,0.1292724196277495,0.237901861252115,0.3617597292724196,0.2710659898477157,0.0717565823653385,0.4054642980385962,0.3729269558541007,1000,additive,preston,defined,0.733154296875,0.519873046875,0.2739990234375
2893.0,1,100.0,2360,0.000847457627118644,0.2656779661016949,0.3110169491525423,0.422457627118644,0.1305526470438011,0.533786513113491,0.5229988904964247,1000,additive,preston,defined,0.733154296875,0.010107421875,0.2739990234375
2894.0,1,100.0,2991,0.1200267469073888,0.2470745570043463,0.3640922768304915,0.2688064192577733,0.5122587141757063,0.5066142441773956,0.4957815170549721,1000,additive,preston,defined,0.369873046875,0.519873046875,0.2739990234375
2895.0,1,100.0,2970,0.0861952861952862,0.3828282828282828,0.5171717171717172,0.0138047138047138,0.4845737394504502,0.7432686367308592,0.7189570163595181,1000,additive,preston,defined,0.369873046875,0.010107421875,0.0005126953125
2896.0,1,100.0,3415,0.0,0.0245973645680819,0.1844802342606149,0.7909224011713031,0.5530820632813045,0.7594914931021195,0.7360243083707546,1000,additive,preston,defined,0.369873046875,0.010107421875,0.2739990234375
2897.0,1,100.0,2306,0.0095403295750216,0.305724197745013,0.3330442324371205,0.3516912402428447,-0.3275966339294662,0.2695776561587452,0.2565725220272198,1000,additive,preston,defined,0.983154296875,0.069873046875,0.2255126953124999
2898.0,1,100.0,2846,0.0158116654954321,0.1693605059732958,0.3619114546732255,0.4529163738580464,0.2528439310763447,0.5843127412923167,0.5559395267480705,1000,additive,preston,defined,0.619873046875,0.069873046875,0.2255126953124999
2899.0,1,100.0,2971,0.0006731740154830024,0.3039380679905755,0.3631773813530797,0.3322113766408616,-0.2917098787298038,0.2907697296061742,0.2527002551718232,1000,additive,preston,defined,0.983154296875,0.160107421875,0.2255126953124999
2900.0,1,100.0,2855,0.0,0.3159369527145359,0.3236427320490367,0.3604203152364273,-0.3019175630155998,0.2875526384203948,0.2669219240743159,1000,additive,preston,defined,0.983154296875,0.069873046875,0.1989990234375
2901.0,1,100.0,2432,0.0024671052631578,0.3005756578947368,0.3338815789473684,0.3630756578947368,-0.2997982148840524,0.2838471053357195,0.2586991517007493,1000,additive,preston,defined,0.983154296875,0.160107421875,0.1989990234375
2902.0,1,100.0,2304,0.0247395833333333,0.1137152777777777,0.4006076388888889,0.4609375,0.2507307445804884,0.580744068758656,0.5675264276188293,1000,additive,preston,defined,0.619873046875,0.069873046875,0.1989990234375
2903.0,1,100.0,2370,0.0286919831223628,0.2016877637130801,0.4050632911392405,0.3645569620253164,0.2133935217128237,0.5425005789127043,0.5037388442838002,1000,additive,preston,defined,0.619873046875,0.160107421875,0.2255126953124999
2904.0,1,100.0,2222,0.0171017101710171,0.2011701170117011,0.4266426642664266,0.3550855085508551,0.2233044280879935,0.5459109072363528,0.5157459930043733,1000,additive,preston,defined,0.619873046875,0.160107421875,0.1989990234375
2905.0,1,100.0,2248,0.1436832740213523,0.270017793594306,0.3469750889679715,0.2393238434163701,0.3748948768468606,0.5449159052161832,0.5318361029183921,1000,additive,preston,defined,0.483154296875,0.369873046875,0.0755126953125
2906.0,1,100.0,2761,0.173850054328142,0.3165519739224918,0.3125679101774719,0.1970300615718942,0.8441974698573744,0.6897597083026297,0.6876123678918908,1000,additive,preston,defined,0.119873046875,0.369873046875,0.0755126953125
2907.0,1,100.0,2760,0.197463768115942,0.3043478260869565,0.3137681159420289,0.1844202898550724,0.3720009361296869,0.5159336840678295,0.5013134182481946,1000,additive,preston,defined,0.483154296875,0.460107421875,0.0755126953125
2908.0,1,100.0,2706,0.163710273466371,0.2900960827790096,0.319660014781966,0.2265336289726533,0.3818785178338817,0.5479662346888158,0.5377954130825182,1000,additive,preston,defined,0.483154296875,0.369873046875,0.0489990234375
2909.0,1,100.0,2485,0.1919517102615694,0.2997987927565392,0.3126760563380282,0.1955734406438631,0.3779900172679908,0.5213199850206494,0.5064311301019601,1000,additive,preston,defined,0.483154296875,0.460107421875,0.0489990234375
2910.0,1,100.0,2433,0.1524866420057542,0.3160706946157007,0.3485408960131524,0.1829017673653925,0.8410562003843691,0.6848425203549956,0.6829301731068411,1000,additive,preston,defined,0.119873046875,0.369873046875,0.0489990234375
2911.0,1,100.0,2789,0.1538185729652205,0.3162423807816422,0.3639297239153818,0.1660093223377554,0.8493379815165075,0.6412882180915869,0.6391038384188591,1000,additive,preston,defined,0.119873046875,0.460107421875,0.0755126953125
2912.0,1,100.0,2929,0.1287128712871287,0.2850802321611471,0.3837487196995561,0.2024581768521679,0.8449565554942032,0.6450846041343135,0.6418420522234839,1000,additive,preston,defined,0.119873046875,0.460107421875,0.0489990234375
2913.0,1,100.0,2911,0.0934386808656819,0.2201992442459636,0.417725867399519,0.2686362074888354,0.5242460415714776,0.6878063417444877,0.6782038050117534,1000,additive,preston,defined,0.358154296875,0.144873046875,0.0380126953125
2914.0,1,100.0,2521,0.1293137643792146,0.3399444664815549,0.3090043633478778,0.2217374057913526,0.6708300326584814,0.7505162327790927,0.746292028271068,1000,additive,preston,defined,0.244873046875,0.144873046875,0.0380126953125
2915.0,1,100.0,2877,0.1755300660410149,0.2853667014250955,0.3295099061522419,0.2095933263816475,0.5350878978895054,0.5308616555035169,0.5198314951109401,1000,additive,preston,defined,0.358154296875,0.5351074218749999,0.0380126953125
2916.0,1,100.0,2946,0.1415478615071283,0.2036659877800407,0.3621860149355058,0.2926001357773252,0.5246948575433628,0.6844351148752587,0.6784680388272918,1000,additive,preston,defined,0.358154296875,0.144873046875,0.0864990234375
2917.0,1,100.0,3089,0.1667206215603755,0.3004208481709291,0.3389446422790547,0.1939138879896406,0.5383341370394329,0.5321479805486783,0.5243047196442637,1000,additive,preston,defined,0.358154296875,0.5351074218749999,0.0864990234375
2918.0,1,100.0,3197,0.1151079136690647,0.2264623084141382,0.3634657491398186,0.2949640287769784,0.6729498494920685,0.7534880491223193,0.7444803696190428,1000,additive,preston,defined,0.244873046875,0.144873046875,0.0864990234375
2919.0,1,47.0,46,0.2826086956521739,0.4782608695652174,0.2391304347826087,0.0,0.6788976452112234,0.560416870001701,0.5519869195225054,1000,additive,preston,defined,0.244873046875,0.5351074218749999,0.0380126953125
2920.0,1,100.0,2667,0.1822272215973003,0.3052118485189351,0.333708286464192,0.1788526434195725,0.6804068579505176,0.5612779571178983,0.5555354169291955,1000,additive,preston,defined,0.244873046875,0.5351074218749999,0.0864990234375
2921.0,1,100.0,2948,0.1187245590230664,0.2628900949796472,0.3388738127544097,0.2795115332428765,-0.0463520749653557,0.3935431769370922,0.3333873483658838,1000,additive,preston,defined,0.858154296875,0.444873046875,0.1880126953125
2922.0,1,100.0,2491,0.1429144921718185,0.2513046969088719,0.3588920112404656,0.2468887996788438,0.0654316174876581,0.4173004769241079,0.3923348439434807,1000,additive,preston,defined,0.744873046875,0.444873046875,0.1880126953125
2923.0,1,100.0,2856,0.0889355742296918,0.2542016806722689,0.3196778711484593,0.3371848739495798,-0.0621361479002763,0.4112502489273992,0.3523982540486491,1000,additive,preston,defined,0.858154296875,0.235107421875,0.1880126953125
2924.0,1,100.0,3135,0.0899521531100478,0.2401913875598086,0.3585326953748006,0.3113237639553429,-0.0590086204931152,0.3824797601698759,0.3200363010968902,1000,additive,preston,defined,0.858154296875,0.444873046875,0.2364990234374999
2925.0,1,100.0,2261,0.0539584254754533,0.2176028306059265,0.3657673595754091,0.3626713843432109,-0.0540988073850509,0.4051742884807073,0.3529398887306628,1000,additive,preston,defined,0.858154296875,0.235107421875,0.2364990234374999
2926.0,1,100.0,3474,0.1384571099597006,0.245538284398388,0.3298791018998273,0.286125503742084,0.052661259227745,0.4154340059032793,0.3816738064757586,1000,additive,preston,defined,0.744873046875,0.444873046875,0.2364990234374999
2927.0,1,100.0,2407,0.0835064395513086,0.2488574989613627,0.3672621520565018,0.3003739094308267,0.0693607366816226,0.4627248410342313,0.4199045276669171,1000,additive,preston,defined,0.744873046875,0.235107421875,0.1880126953125
2928.0,1,100.0,3008,0.0671542553191489,0.2204122340425532,0.3919547872340425,0.3204787234042553,0.0649637296826557,0.4609936855314627,0.4139341380258365,1000,additive,preston,defined,0.744873046875,0.235107421875,0.2364990234374999
2929.0,1,100.0,2815,0.0817051509769094,0.2234458259325044,0.4024866785079929,0.2923623445825932,0.2263840450203325,0.5174337008829214,0.4948237369149297,1000,additive,preston,defined,0.608154296875,0.294873046875,0.1130126953125
2930.0,1,100.0,3060,0.1,0.2588235294117647,0.373202614379085,0.2679738562091503,0.343368088900121,0.5505138996843623,0.5309940542943122,1000,additive,preston,defined,0.494873046875,0.294873046875,0.1130126953125
2931.0,1,100.0,3197,0.044103847356897,0.1895527056615577,0.366280888332812,0.4000625586487332,0.2332049625340715,0.576051751942013,0.5547620127732276,1000,additive,preston,defined,0.608154296875,0.0851074218749999,0.1130126953125
2932.0,1,100.0,2750,0.0945454545454545,0.1978181818181818,0.4145454545454545,0.293090909090909,0.2106102127650172,0.5027114822722965,0.4736272512614261,1000,additive,preston,defined,0.608154296875,0.294873046875,0.1614990234375
2933.0,1,100.0,2898,0.02311939268461,0.2194616977225673,0.3609385783298827,0.3964803312629399,0.2557688175045767,0.5898427492681997,0.5650553458418512,1000,additive,preston,defined,0.608154296875,0.0851074218749999,0.1614990234375
2934.0,1,100.0,3312,0.169987922705314,0.2931763285024155,0.3360507246376811,0.2007850241545893,0.3495843502606637,0.5555377616190494,0.5368762371302184,1000,additive,preston,defined,0.494873046875,0.294873046875,0.1614990234375
2935.0,1,100.0,2713,0.0162182086251382,0.2115739034279395,0.4356800589753041,0.3365278289716181,0.3836661277869581,0.6565235134330769,0.6355215401141187,1000,additive,preston,defined,0.494873046875,0.0851074218749999,0.1130126953125
2936.0,1,100.0,2244,0.0227272727272727,0.1755793226381461,0.4434046345811052,0.3582887700534759,0.391966207798271,0.6468247253843122,0.6360489138947875,1000,additive,preston,defined,0.494873046875,0.0851074218749999,0.1614990234375
2937.0,1,100.0,2795,0.1305903398926654,0.2976744186046511,0.362432915921288,0.2093023255813953,0.8596460209363574,0.5453926205739859,0.5421045773268102,1000,additive,preston,defined,0.108154296875,0.594873046875,0.2630126953125
2938.0,1,100.0,2684,0.0506706408345752,0.283532041728763,0.317064083457526,0.3487332339791356,-0.3116815404771719,0.2763949412055339,0.2434233477076952,1000,additive,preston,defined,0.994873046875,0.594873046875,0.2630126953125
2939.0,1,100.0,2462,0.0877335499593826,0.2420796100731113,0.4167343623070674,0.2534524776604386,0.8548528978777635,0.6605412319808044,0.6599548524768386,1000,additive,preston,defined,0.108154296875,0.3851074218749999,0.2630126953125
2940.0,1,100.0,2821,0.2109181141439206,0.3530662885501595,0.2874867068415455,0.1485288904643743,0.8587093558302952,0.5690348361391048,0.5659044298417896,1000,additive,preston,defined,0.108154296875,0.594873046875,0.0114990234375
2941.0,1,100.0,3284,0.1367235079171741,0.2941534713763702,0.3830694275274056,0.1860535931790499,0.860962899669168,0.6848352063466865,0.6822200053398769,1000,additive,preston,defined,0.108154296875,0.3851074218749999,0.0114990234375
2942.0,1,100.0,2799,0.051804215791354,0.2972490175062522,0.3211861379063951,0.3297606287959985,-0.2901537102735745,0.3051489336812005,0.2490495747001493,1000,additive,preston,defined,0.994873046875,0.594873046875,0.0114990234375
2943.0,1,100.0,2472,0.0271035598705501,0.337378640776699,0.3143203883495146,0.3211974110032362,-0.3451443647683113,0.2527351145881208,0.2462361210681284,1000,additive,preston,defined,0.994873046875,0.3851074218749999,0.2630126953125
2944.0,1,100.0,2554,0.2916992952231793,0.1891151135473766,0.3057948316366484,0.2133907595927956,-0.2491568467738686,0.2990159328218408,0.3009115866094797,1000,additive,preston,defined,0.994873046875,0.3851074218749999,0.0114990234375
2945.0,1,100.0,2247,0.1886960391633289,0.3782821539830885,0.303960836671117,0.1290609701824655,0.8973348715591588,0.7595334303580443,0.7605337483270241,1000,additive,preston,defined,0.076904296875,0.276123046875,0.0098876953125
2946.0,1,100.0,2709,0.1882613510520487,0.3259505352528608,0.3340716131413805,0.1517165005537098,0.9671921991011212,0.7854097121982954,0.7857681120475467,1000,additive,preston,defined,0.026123046875,0.276123046875,0.0098876953125
2947.0,1,100.0,2624,0.1741615853658536,0.3395579268292683,0.3650914634146341,0.1211890243902439,0.8994519679216751,0.7969055792985392,0.7956279287376814,1000,additive,preston,defined,0.076904296875,0.2163574218749999,0.0098876953125
2948.0,1,100.0,4507,0.0918571111604171,0.2418460173064122,0.3896161526514311,0.2766807188817395,0.8963149478969489,0.7298273620730891,0.7294245931659006,1000,additive,preston,defined,0.076904296875,0.276123046875,0.2271240234375
2949.0,1,100.0,3041,0.0825386386057218,0.2055244985202236,0.3781650772772114,0.3337717855968431,0.8887491977846567,0.7612426970326286,0.7592635551693986,1000,additive,preston,defined,0.076904296875,0.2163574218749999,0.2271240234375
2950.0,1,100.0,3901,0.0643424762881312,0.2150730581902076,0.4168162009741092,0.3037682645475519,0.9650218188263242,0.7574937140243662,0.7569003902231854,1000,additive,preston,defined,0.026123046875,0.276123046875,0.2271240234375
2951.0,1,100.0,2558,0.2001563721657545,0.2888975762314308,0.3401094605160281,0.1708365910867865,0.9659701804673856,0.8215546102270228,0.8213951251061014,1000,additive,preston,defined,0.026123046875,0.2163574218749999,0.0098876953125
2952.0,1,100.0,2219,0.0446146913023884,0.1829652996845426,0.4790446146913024,0.2933753943217665,0.961125909896182,0.7834612098907556,0.7825483699494777,1000,additive,preston,defined,0.026123046875,0.2163574218749999,0.2271240234375
2953.0,1,100.0,2370,0.1472573839662447,0.2696202531645569,0.339662447257384,0.2434599156118143,0.2616092511866735,0.4531738166437088,0.4289239011152079,1000,additive,preston,defined,0.576904296875,0.5761230468749999,0.1598876953125
2954.0,1,100.0,2468,0.1564019448946515,0.2840356564019449,0.3257698541329011,0.2337925445705024,0.3167294375842084,0.4561461615444351,0.4395725426150112,1000,additive,preston,defined,0.526123046875,0.5761230468749999,0.1598876953125
2955.0,1,100.0,3649,0.162236229103864,0.2677445875582351,0.3110441216771718,0.258975061660729,0.258131937886968,0.4634421090859347,0.4480530276989051,1000,additive,preston,defined,0.576904296875,0.516357421875,0.1598876953125
2956.0,1,100.0,2589,0.1544998068752414,0.2742371572035535,0.3468520664349169,0.2244109694862881,0.2600755260593091,0.4544258143218572,0.4347469026108601,1000,additive,preston,defined,0.576904296875,0.5761230468749999,0.0771240234375
