iteration;replicate;init_pop;fertility_type;heritability_type;random_mating;leakage;fertility_factor
1768;1;1000;additive;preston;0.048834385352192644;0.08358280732392373;0.2528503156056458
1769;1;1000;additive;preston;0.29783438535217777;0.08308280732392376;0.2621503156056437
177;1;1000;additive;preston;0.11016561464784463;0.12091719267607628;0.14344968439435424
1770;1;1000;additive;preston;0.5468343853522352;0.08258280732392351;0.271450315605647
1771;1;1000;additive;preston;0.7958343853522203;0.08208280732392378;0.28075031560564495
1772;1;1000;additive;preston;0.9551656146477947;0.08158280732392359;0.2900503156056455
1773;1;1000;additive;preston;0.706165614647882;0.0810828073239239;0.29935031560564573
1774;1;1000;additive;preston;0.4571656146478969;0.08058280732392364;0.291349684394356
1775;1;1000;additive;preston;0.20816561464783945;0.08008280732392367;0.2820496843943527
1776;1;1000;additive;preston;0.04083438535214551;0.0795828073239237;0.2727496843943547
1777;1;1000;additive;preston;0.2898343853521307;0.0790828073239237;0.2634496843943541
1778;1;1000;additive;preston;0.5388343853521158;0.07858280732392375;0.2541496843943562
1779;1;1000;additive;preston;0.7878343853521732;0.0780828073239235;0.24484968439435292
178;1;1000;additive;preston;0.13883438535214937;0.12141719267607626;0.13414968439435399
1780;1;1000;additive;preston;0.9631656146478419;0.07758280732392384;0.23554968439435503
1781;1;1000;additive;preston;0.7141656146478567;0.07708280732392359;0.22624968439435444
1782;1;1000;additive;preston;0.4651656146478716;0.07658280732392389;0.2169496843943538
1783;1;1000;additive;preston;0.21616561464788653;0.07608280732392364;0.2076496843943559
1784;1;1000;additive;preston;0.032834385352170814;0.07558280732392367;0.19834968439435258
1785;1;1000;additive;preston;0.281834385352156;0.0750828073239237;0.1890496843943547
1786;1;1000;additive;preston;0.530834385352141;0.07458280732392372;0.1797496843943541
1787;1;1000;additive;preston;0.7798343853521261;0.07408280732392375;0.17044968439435618
1788;1;1000;additive;preston;0.9711656146478167;0.0735828073239235;0.16114968439435287
1789;1;1000;additive;preston;0.7221656146478315;0.07308280732392383;0.15184968439435498
179;1;1000;additive;preston;0.38783438535215253;0.12191719267607623;0.12484968439435404
1790;1;1000;additive;preston;0.4731656146478463;0.07258280732392358;0.14254968439435436
1791;1;1000;additive;preston;0.22416561464786122;0.07208280732392389;0.13324968439435375
1792;1;1000;additive;preston;0.024834385352123733;0.07158280732392364;0.12394968439435589
1793;1;1000;additive;preston;0.2738343853521813;0.07108280732392364;0.11464968439435254
1794;1;1000;additive;preston;0.5228343853521663;0.07058280732392369;0.10534968439435465
1795;1;1000;additive;preston;0.7718343853521514;0.07008280732392372;0.09604968439435406
1796;1;1000;additive;preston;0.9791656146478636;0.06958280732392375;0.08674968439435615
1797;1;1000;additive;preston;0.730165614647806;0.0690828073239235;0.07744968439435283
1798;1;1000;additive;preston;0.481165614647821;0.06858280732392377;0.06814968439435494
1799;1;1000;additive;preston;0.23216561464783592;0.06808280732392358;0.05884968439435431
18;1;1000;additive;preston;0.2988343853521523;0.04141719267607627;0.17785031560564574
180;1;1000;additive;preston;0.6368343853521466;0.12241719267607618;0.1155496843943541
1800;1;1000;additive;preston;0.016834385352148984;0.06758280732392385;0.04954968439435372
1801;1;1000;additive;preston;0.2658343853521342;0.06708280732392363;0.04024968439435583
1802;1;1000;additive;preston;0.5148343853521916;0.06658280732392366;0.030949684394352486
1803;1;1000;additive;preston;0.7638343853521767;0.06608280732392369;0.02164968439435461
1804;1;1000;additive;preston;0.9871656146478383;0.06558280732392369;0.012349684394354004
1805;1;1000;additive;preston;0.7381656146478532;0.06508280732392374;0.003049684394356128
1806;1;1000;additive;preston;0.48916561464786806;0.0645828073239238;0.006250315605644497
1807;1;1000;additive;preston;0.2401656146478106;0.06408280732392382;0.015550315605645086
1808;1;1000;additive;preston;0.008834385352173957;0.06358280732392357;0.024850315605645712
1809;1;1000;additive;preston;0.25783438535215947;0.06308280732392388;0.03415031560564632
181;1;1000;additive;preston;0.8858343853521498;0.12291719267607631;0.10624968439435419
1810;1;1000;additive;preston;0.5068343853521445;0.06258280732392363;0.04345031560564421
1811;1;1000;additive;preston;0.755834385352202;0.062082807323923656;0.05275031560564753
1812;1;1000;additive;preston;0.9951656146478135;0.06158280732392368;0.062050315605645424
1813;1;1000;additive;preston;0.7461656146478278;0.06108280732392371;0.07135031560564603
1814;1;1000;additive;preston;0.49716561464784276;0.06058280732392374;0.08065031560564392
1815;1;1000;additive;preston;0.2481656146478577;0.06008280732392379;0.08995031560564454
1816;1;1000;additive;preston;8.343853521934896E-4;0.05958280732392382;0.09925031560564514
1817;1;1000;additive;preston;0.24983438535218477;0.05908280732392357;0.10855031560564576
1818;1;1000;additive;preston;0.4988343853521699;0.058582807323923874;0.11785031560564638
1819;1;1000;additive;preston;0.747834385352155;0.058082807323923624;0.12715031560564427
182;1;1000;additive;preston;0.865165614647847;0.12341719267607629;0.09694968439435393
1820;1;1000;additive;preston;0.9968343853522137;0.05758280732392365;0.13645031560564758
1821;1;1000;additive;preston;0.7541656146478026;0.05708280732392368;0.14575031560564547
1822;1;1000;additive;preston;0.5051656146478175;0.05658280732392368;0.15505031560564608
1823;1;1000;additive;preston;0.2561656146478324;0.05608280732392376;0.164350315605644
1824;1;1000;additive;preston;0.007165614647847374;0.05558280732392379;0.17365031560564462
1825;1;1000;additive;preston;0.24183438535221008;0.055082807323923816;0.1829503156056452
1826;1;1000;additive;preston;0.49083438535219515;0.054582807323923566;0.19225031560564582
1827;1;1000;additive;preston;0.7398343853521803;0.05408280732392387;0.20155031560564643
1828;1;1000;additive;preston;0.988834385352166;0.05358280732392362;0.2108503156056443
1829;1;1000;additive;preston;0.7621656146477773;0.05308280732392365;0.22015031560564766
183;1;1000;additive;preston;0.6161656146478438;0.12391719267607626;0.08764968439435399
1830;1;1000;additive;preston;0.5131656146477922;0.052582807323923675;0.22945031560564552
1831;1;1000;additive;preston;0.2641656146478071;0.052082807323923674;0.23875031560564616
1832;1;1000;additive;preston;0.015165614647821735;0.0515828073239237;0.24805031560564403
1833;1;1000;additive;preston;0.233834385352163;0.051082807323923785;0.25735031560564464
1834;1;1000;additive;preston;0.48283438535222045;0.05058280732392381;0.2666503156056452
1835;1;1000;additive;preston;0.7318343853522056;0.05008280732392356;0.27595031560564587
1836;1;1000;additive;preston;0.9808343853521904;0.049582807323923866;0.28525031560564645
1837;1;1000;additive;preston;0.7701656146478244;0.049082807323923616;0.29455031560564443
1838;1;1000;additive;preston;0.5211656146477669;0.048582807323923644;0.29614968439435224
1839;1;1000;additive;preston;0.27216561464778183;0.04808280732392367;0.28684968439435443
184;1;1000;additive;preston;0.3671656146478497;0.12441719267607623;0.07834968439435441
1840;1;1000;additive;preston;0.02316561464779665;0.04758280732392367;0.27754968439435385
1841;1;1000;additive;preston;0.2258343853521883;0.0470828073239237;0.2682496843943559
1842;1;1000;additive;preston;0.47483438535217337;0.046582807323923725;0.2589496843943553
1843;1;1000;additive;preston;0.7238343853522309;0.04608280732392381;0.24964968439435464
1844;1;1000;additive;preston;0.9728343853521437;0.04558280732392353;0.24034968439435409
1845;1;1000;additive;preston;0.7781656146478715;0.04508280732392386;0.23104968439435347
1846;1;1000;additive;preston;0.5291656146478864;0.044582807323923584;0.2217496843943556
1847;1;1000;additive;preston;0.28016561464782885;0.04408280732392361;0.21244968439435227
1848;1;1000;additive;preston;0.031165614647843787;0.04358280732392367;0.20314968439435435
1849;1;1000;additive;preston;0.21783438535214128;0.04308280732392372;0.19384968439435374
185;1;1000;additive;preston;0.11816561464784647;0.12491719267607632;0.06904968439435412
1850;1;1000;additive;preston;0.4668343853521263;0.04258280732392375;0.18454968439435587
1851;1;1000;additive;preston;0.7158343853521114;0.04208280732392375;0.17524968439435526
1852;1;1000;additive;preston;0.9648343853521688;0.041582807323923804;0.16594968439435465
1853;1;1000;additive;preston;0.7861656146478461;0.041082807323923554;0.15664968439435403
1854;1;1000;additive;preston;0.5371656146478611;0.04058280732392386;0.14734968439435342
1855;1;1000;additive;preston;0.28816561464787593;0.04008280732392358;0.13804968439435553
1856;1;1000;additive;preston;0.03916561464789098;0.03958280732392391;0.1287496843943549
1857;1;1000;additive;preston;0.20983438535216653;0.03908280732392366;0.11944968439435431
1858;1;1000;additive;preston;0.4588343853521516;0.03858280732392372;0.1101496843943537
1859;1;1000;additive;preston;0.7078343853521367;0.03808280732392369;0.10084968439435579
186;1;1000;additive;preston;0.13083438535215658;0.12541719267607632;0.05974968439435418
1860;1;1000;additive;preston;0.9568343853521217;0.03758280732392377;0.0915496843943552
1861;1;1000;additive;preston;0.7941656146478209;0.03708280732392377;0.08224968439435458
1862;1;1000;additive;preston;0.5451656146478358;0.03658280732392355;0.07294968439435397
1863;1;1000;additive;preston;0.2961656146478507;0.0360828073239238;0.06364968439435337
1864;1;1000;additive;preston;0.047165614647865506;0.03558280732392355;0.05434968439435549
1865;1;1000;additive;preston;0.20183438535211945;0.03508280732392394;0.04504968439435488
1866;1;1000;additive;preston;0.4508343853521769;0.03458280732392366;0.03574968439435424
1867;1;1000;additive;preston;0.699834385352162;0.034082807323923714;0.026449684394353683
1868;1;1000;additive;preston;0.948834385352147;0.03358280732392374;0.01714968439435574
1869;1;1000;additive;preston;0.802165614647868;0.03308280732392377;0.00784968439435515
187;1;1000;additive;preston;0.3798343853521507;0.12591719267607626;0.05044968439435392
1870;1;1000;additive;preston;0.5531656146478104;0.032582807323923796;0.0014503156056454747
1871;1;1000;additive;preston;0.3041656146478253;0.032082807323923546;0.010750315605646031
1872;1;1000;additive;preston;0.05516561464784031;0.031582807323923795;0.020050315605646688
1873;1;1000;additive;preston;0.19383438535214476;0.0310828073239236;0.029350315605644564
1874;1;1000;additive;preston;0.4428343853521298;0.030582807323923933;0.03865031560564516
1875;1;1000;additive;preston;0.6918343853521873;0.030082807323923655;0.047950315605645784
1876;1;1000;additive;preston;0.9408343853521723;0.029582807323923654;0.05725031560564639
1877;1;1000;additive;preston;0.8101656146478426;0.029082807323923737;0.06655031560564428
1878;1;1000;additive;preston;0.5611656146478575;0.028582807323923765;0.07585031560564488
1879;1;1000;additive;preston;0.3121656146478;0.028082807323923792;0.0851503156056455
188;1;1000;additive;preston;0.6288343853521449;0.12641719267607623;0.041149684394354326
1880;1;1000;additive;preston;0.063165614647815;0.02758280732392354;0.09445031560564611
1881;1;1000;additive;preston;0.18583438535217;0.027082807323923902;0.10375031560564671
1882;1;1000;additive;preston;0.43483438535215513;0.026582807323923652;0.1130503156056446
1883;1;1000;additive;preston;0.6838343853521403;0.026082807323923846;0.12235031560564523
1884;1;1000;additive;preston;0.9328343853521976;0.025582807323923595;0.13165031560564583
1885;1;1000;additive;preston;0.8181656146478173;0.025082807323923734;0.14095031560564644
1886;1;1000;additive;preston;0.5691656146478322;0.024582807323923705;0.1502503156056443
1887;1;1000;additive;preston;0.32016561464784715;0.02408280732392376;0.15955031560564492
1888;1;1000;additive;preston;0.07116561464778975;0.023582807323923788;0.16885031560564553
1889;1;1000;additive;preston;0.17783438535219537;0.02308280732392362;0.17815031560564618
189;1;1000;additive;preston;0.877834385352148;0.1269171926760762;0.03184968439435407
1890;1;1000;additive;preston;0.42683438535218043;0.022582807323923842;0.1874503156056468
1891;1;1000;additive;preston;0.6758343853521656;0.022082807323923592;0.19675031560564465
1892;1;1000;additive;preston;0.9248343853521506;0.021582807323923925;0.20605031560564527
1893;1;1000;additive;preston;0.826165614647792;0.021082807323923702;0.21535031560564588
1894;1;1000;additive;preston;0.5771656146478069;0.02058280732392362;0.2246503156056465
1895;1;1000;additive;preston;0.32816561464782185;0.02008280732392373;0.23395031560564436
1896;1;1000;additive;preston;0.07916561464783678;0.019582807323923757;0.243250315605645
1897;1;1000;additive;preston;0.16983438535222062;0.019082807323923756;0.2525503156056456
1898;1;1000;additive;preston;0.41883438535220574;0.018582807323923534;0.2618503156056462
1899;1;1000;additive;preston;0.6678343853521909;0.018082807323923783;0.27115031560564684
19;1;1000;additive;preston;0.5478343853521521;0.04191719267607627;0.1871503156056458
190;1;1000;additive;preston;0.8731656146478488;0.12741719267607632;0.02254968439435413
1900;1;1000;additive;preston;0.9168343853521759;0.017582807323923588;0.2804503156056447
1901;1;1000;additive;preston;0.8341656146478391;0.01708280732392392;0.28975031560564535
1902;1;1000;additive;preston;0.5851656146477816;0.01658280732392367;0.299050315605646
1903;1;1000;additive;preston;0.33616561464779654;0.016082807323923615;0.29164968439435346
1904;1;1000;additive;preston;0.08716561464781147;0.015582807323923642;0.2823496843943556
1905;1;1000;additive;preston;0.16183438535217354;0.015082807323923836;0.27304968439435495
1906;1;1000;additive;preston;0.41083438535223105;0.014582807323923669;0.26374968439435437
1907;1;1000;additive;preston;0.6598343853522162;0.014082807323923613;0.2544496843943537
1908;1;1000;additive;preston;0.9088343853522012;0.013582807323923807;0.2451496843943531
1909;1;1000;additive;preston;0.8421656146478138;0.013082807323923529;0.23584968439435525
191;1;1000;additive;preston;0.6241656146478457;0.12791719267607626;0.013249684394353855
1910;1;1000;additive;preston;0.5931656146478287;0.012582807323923972;0.22654968439435463
1911;1;1000;additive;preston;0.34416561464777123;0.012082807323923722;0.21724968439435402
1912;1;1000;additive;preston;0.09516561464778622;0.011582807323923583;0.20794968439435338
1913;1;1000;additive;preston;0.15383438535219884;0.01108280732392361;0.1986496843943555
1914;1;1000;additive;preston;0.40283438535218397;0.01058280732392361;0.1893496843943549
1915;1;1000;additive;preston;0.6518343853521691;0.010082807323923776;0.180049684394357
1916;1;1000;additive;preston;0.9008343853522265;0.009582807323923609;0.1707496843943537
1917;1;1000;additive;preston;0.8501656146478609;0.009082807323923803;0.1614496843943531
1918;1;1000;additive;preston;0.6011656146478758;0.008582807323923441;0.15214968439435517
1919;1;1000;additive;preston;0.3521656146478907;0.008082807323924024;0.14284968439435455
192;1;1000;additive;preston;0.3751656146478516;0.12841719267607626;0.003949684394354163
1920;1;1000;additive;preston;0.10316561464783319;0.007582807323923524;0.13354968439435397
1921;1;1000;additive;preston;0.14583438535215176;0.007082807323923801;0.12424968439435335
1922;1;1000;additive;preston;0.3948343853521369;0.006582807323923606;0.11494968439435546
1923;1;1000;additive;preston;0.643834385352122;0.006082807323923883;0.10564968439435485
1924;1;1000;additive;preston;0.892834385352107;0.005582807323923633;0.09634968439435695
1925;1;1000;additive;preston;0.8581656146478356;0.005082807323923549;0.08704968439435365
1926;1;1000;additive;preston;0.6091656146478505;0.0045828073239240485;0.07774968439435302
1927;1;1000;additive;preston;0.3601656146478654;0.004082807323923743;0.06844968439435513
1928;1;1000;additive;preston;0.11116561464788033;0.003582807323923687;0.05914968439435451
1929;1;1000;additive;preston;0.13783438535217707;0.0030828073239237974;0.04984968439435392
193;1;1000;additive;preston;0.12616561464784837;0.1289171926760762;0.005350315605645561
1930;1;1000;additive;preston;0.3868343853521622;0.0025828073239240468;0.04054968439435331
1931;1;1000;additive;preston;0.6358343853521473;0.0020828073239234357;0.031249684394355385
1932;1;1000;additive;preston;0.8848343853521323;0.0015828073239233242;0.02194968439435476
1933;1;1000;additive;preston;0.8661656146478827;0.0010828073239237124;0.012649684394356953
1934;1;1000;additive;preston;0.6171656146478252;5.828073239257103E-4;0.00334968439435358
1935;1;1000;additive;preston;0.3681656146478401;8.280732393706192E-5;0.005950315605646977
1936;1;1000;additive;preston;0.11916561464785502;4.1719267607653876E-4;0.015250315605644937
1937;1;1000;additive;preston;0.1298343853521301;9.171926760762339E-4;0.024550315605645513
1938;1;1000;additive;preston;0.3788343853521875;0.001417192676077289;0.033850315605646115
1939;1;1000;additive;preston;0.6278343853521726;0.0019171926760762348;0.04315031560564674
194;1;1000;additive;preston;0.12283438535215474;0.12941719267607635;0.01465031560564592
1940;1;1000;additive;preston;0.8768343853521576;0.002417192676075791;0.052450315605644636
1941;1;1000;additive;preston;0.8741656146478574;0.0029171926760758193;0.06175031560564524
1942;1;1000;additive;preston;0.6251656146478722;0.003417192676075903;0.07105031560564314
1943;1;1000;additive;preston;0.3761656146478148;0.003917192676076653;0.08035031560564646
1944;1;1000;additive;preston;0.12716561464782972;0.004417192676076154;0.08965031560564707
1945;1;1000;additive;preston;0.1218343853521553;0.004917192676076126;0.09895031560564496
1946;1;1000;additive;preston;0.3708343853521404;0.005417192676075877;0.10825031560564556
1947;1;1000;additive;preston;0.6198343853521978;0.005917192676076488;0.11755031560564617
1948;1;1000;additive;preston;0.8688343853521829;0.0064171926760761;0.12685031560564677
1949;1;1000;additive;preston;0.882165614647832;0.006917192676076073;0.13615031560564467
195;1;1000;additive;preston;0.3718343853521579;0.12991719267607627;0.02395031560564581
1950;1;1000;additive;preston;0.6331656146478469;0.007417192676076101;0.14545031560564528
1951;1;1000;additive;preston;0.38416561464786186;0.007917192676076323;0.1547503156056432
1952;1;1000;additive;preston;0.13516561464780436;0.008417192676076463;0.1640503156056465
1953;1;1000;additive;preston;0.1138343853521806;0.008917192676076241;0.1733503156056471
1954;1;1000;additive;preston;0.3628343853521657;0.009417192676076408;0.18265031560564501
1955;1;1000;additive;preston;0.6118343853521507;0.009917192676075992;0.19195031560564563
1956;1;1000;additive;preston;0.8608343853522082;0.010417192676076353;0.20125031560564624
1957;1;1000;additive;preston;0.8901656146478067;0.010917192676076187;0.21055031560564683
1958;1;1000;additive;preston;0.6411656146478216;0.011417192676076271;0.21985031560564472
1959;1;1000;additive;preston;0.39216561464783656;0.011917192676076244;0.22915031560564536
196;1;1000;additive;preston;0.6208343853521521;0.13041719267607627;0.03325031560564612
1960;1;1000;additive;preston;0.1431656146478515;0.01241719267607616;0.23845031560564323
1961;1;1000;additive;preston;0.1058343853522059;0.012917192676076467;0.24775031560564653
1962;1;1000;additive;preston;0.35483438535219103;0.013417192676076217;0.2570503156056472
1963;1;1000;additive;preston;0.603834385352176;0.013917192676076329;0.26635031560564504
1964;1;1000;additive;preston;0.8528343853521612;0.014417192676076024;0.2756503156056457
1965;1;1000;additive;preston;0.8981656146477814;0.014917192676076385;0.28495031560564626
1966;1;1000;additive;preston;0.6491656146477963;0.01541719267607633;0.2942503156056469
1967;1;1000;additive;preston;0.40016561464781125;0.015917192676076358;0.2964496843943552
1968;1;1000;additive;preston;0.15116561464782613;0.01641719267607633;0.2871496843943547
1969;1;1000;additive;preston;0.09783438535215877;0.016917192676076165;0.2778496843943567
197;1;1000;additive;preston;0.8698343853521462;0.13091719267607624;0.04255031560564571
1970;1;1000;additive;preston;0.34683438535221633;0.0174171926760765;0.2685496843943534
1971;1;1000;additive;preston;0.5958343853522013;0.017917192676076082;0.25924968439435275
1972;1;1000;additive;preston;0.8448343853521865;0.018417192676076444;0.2499496843943549
1973;1;1000;additive;preston;0.9061656146478285;0.018917192676076028;0.24064968439435427
1974;1;1000;additive;preston;0.6571656146478434;0.01941719267607639;0.2313496843943564
1975;1;1000;additive;preston;0.408165614647786;0.019917192676076334;0.22204968439435308
1976;1;1000;additive;preston;0.15916561464780088;0.020417192676076362;0.21274968439435518
1977;1;1000;additive;preston;0.08983438535218419;0.020917192676076224;0.20344968439435454
1978;1;1000;additive;preston;0.33883438535216925;0.021417192676076252;0.19414968439435668
1979;1;1000;additive;preston;0.5878343853522267;0.021917192676076447;0.18484968439435334
198;1;1000;additive;preston;0.8811656146478507;0.1314171926760762;0.051850315605645986
1980;1;1000;additive;preston;0.8368343853522118;0.022417192676076086;0.17554968439435273
1981;1;1000;additive;preston;0.9141656146478032;0.02291719267607642;0.16624968439435486
1982;1;1000;additive;preston;0.6651656146478181;0.023417192676076115;0.15694968439435422
1983;1;1000;additive;preston;0.4161656146478331;0.023917192676076393;0.14764968439435633
1984;1;1000;additive;preston;0.16716561464777557;0.02441719267607631;0.13834968439435302
1985;1;1000;additive;preston;0.08183438535220938;0.024917192676076283;0.12904968439435513
1986;1;1000;additive;preston;0.33083438535219456;0.0254171926760762;0.11974968439435452
1987;1;1000;additive;preston;0.5798343853521796;0.02591719267607623;0.11044968439435661
1988;1;1000;additive;preston;0.8288343853521647;0.02641719267607648;0.1011496843943533
1989;1;1000;additive;preston;0.9221656146478503;0.026917192676076174;0.09184968439435269
199;1;1000;additive;preston;0.6321656146478476;0.13191719267607632;0.061150315605645905
1990;1;1000;additive;preston;0.6731656146478652;0.027417192676076424;0.08254968439435478
1991;1;1000;additive;preston;0.4241656146478801;0.027917192676076036;0.07324968439435417
1992;1;1000;additive;preston;0.17516561464789504;0.028417192676076397;0.06394968439435628
1993;1;1000;additive;preston;0.07383438535216241;0.028917192676076287;0.05464968439435296
1994;1;1000;additive;preston;0.3228343853521475;0.029417192676076287;0.04534968439435505
1995;1;1000;additive;preston;0.5718343853521325;0.02991719267607626;0.03604968439435446
1996;1;1000;additive;preston;0.8208343853521176;0.030417192676076232;0.026749684394356564
1997;1;1000;additive;preston;0.930165614647825;0.030917192676076483;0.01744968439435324
1998;1;1000;additive;preston;0.6811656146478399;0.03141719267607618;0.008149684394352652
1999;1;1000;additive;preston;0.43216561464785486;0.03191719267607643;0.0011503156056448581
2;1;1000;additive;preston;0.3148343853521526;0.03341719267607618;0.02905031560564578
20;1;1000;additive;preston;0.7968343853521529;0.04241719267607619;0.1964503156056458
200;1;1000;additive;preston;0.3831656146478444;0.13241719267607632;0.07045031560564617
2000;1;1000;additive;preston;0.1831656146478698;0.03241719267607607;0.010450315605645799
2001;1;1000;additive;preston;0.5243736459119769;0.26218682295598844;0.15731209377359306
2002;1;1000;additive;preston;0.5233736459119769;0.13768682295598839;0.14801209377359303
2003;1;1000;additive;preston;0.5223736459119769;0.013186822955988442;0.13871209377359306
2004;1;1000;additive;preston;0.5213736459119769;0.1113131770440115;0.12941209377359303
2005;1;1000;additive;preston;0.5203736459119768;0.23581317704401167;0.12011209377359303
2006;1;1000;additive;preston;0.5193736459119769;0.36031317704401156;0.11081209377359305
2007;1;1000;additive;preston;0.5183736459119768;0.4848131770440116;0.10151209377359305
2008;1;1000;additive;preston;0.5173736459119769;0.3906868229559884;0.09221209377359303
2009;1;1000;additive;preston;0.5163736459119768;0.2661868229559882;0.08291209377359306
201;1;1000;additive;preston;0.1341656146478502;0.13291719267607627;0.07975031560564576
2010;1;1000;additive;preston;0.5153736459119769;0.14168682295598833;0.07361209377359305
2011;1;1000;additive;preston;0.5143736459119769;0.017186822955988362;0.06431209377359307
2012;1;1000;additive;preston;0.5133736459119769;0.10731317704401172;0.05501209377359304
2013;1;1000;additive;preston;0.5123736459119769;0.2318131770440116;0.04571209377359303
2014;1;1000;additive;preston;0.5113736459119768;0.3563131770440115;0.036412093773593036
2015;1;1000;additive;preston;0.5103736459119769;0.4808131770440117;0.027112093773593
2016;1;1000;additive;preston;0.5093736459119768;0.39468682295598845;0.017812093773593055
2017;1;1000;additive;preston;0.5083736459119769;0.2701868229559883;0.008512093773593049
2018;1;1000;additive;preston;0.5073736459119769;0.14568682295598867;7.879062264071757E-4
2019;1;1000;additive;preston;0.5063736459119769;0.0211868229559882;0.010087906226406967
202;1;1000;additive;preston;0.11483438535215285;0.1334171926760762;0.0890503156056457
2020;1;1000;additive;preston;0.5053736459119769;0.10331317704401163;0.01938790622640699
2021;1;1000;additive;preston;0.5043736459119769;0.22781317704401152;0.0286879062264069
2022;1;1000;additive;preston;0.5033736459119769;0.35231317704401144;0.03798790622640697
2023;1;1000;additive;preston;0.5023736459119768;0.47681317704401194;0.04728790622640693
2024;1;1000;additive;preston;0.5013736459119769;0.39868682295598823;0.056587906226406956
2025;1;1000;additive;preston;0.5003736459119767;0.27418682295598834;0.06588790622640694
2026;1;1000;additive;preston;0.49937364591197686;0.14968682295598848;0.07518790622640689
2027;1;1000;additive;preston;0.4983736459119769;0.02518682295598859;0.08448790622640698
2028;1;1000;additive;preston;0.49737364591197686;0.09931317704401182;0.09378790622640693
2029;1;1000;additive;preston;0.4963736459119769;0.22381317704401174;0.10308790622640701
203;1;1000;additive;preston;0.36383438535215606;0.13391719267607632;0.09835031560564597
2030;1;1000;additive;preston;0.4953736459119768;0.34831317704401166;0.11238790622640694
2031;1;1000;additive;preston;0.49437364591197686;0.4728131770440115;0.12168790622640696
2032;1;1000;additive;preston;0.4933736459119768;0.402686822955988;0.130987906226407
2033;1;1000;additive;preston;0.49237364591197685;0.2781868229559882;0.1402879062264069
2034;1;1000;additive;preston;0.4913736459119768;0.15368682295598826;0.1495879062264069
2035;1;1000;additive;preston;0.49037364591197685;0.0291868229559884;0.15888790622640694
2036;1;1000;additive;preston;0.4893736459119769;0.09531317704401149;0.16818790622640695
2037;1;1000;additive;preston;0.48837364591197685;0.21981317704401138;0.17748790622640695
2038;1;1000;additive;preston;0.4873736459119769;0.34431317704401126;0.1867879062264069
2039;1;1000;additive;preston;0.4863736459119768;0.46881317704401176;0.196087906226407
204;1;1000;additive;preston;0.6128343853521592;0.13441719267607632;0.10765031560564588
2040;1;1000;additive;preston;0.48537364591197685;0.4066868229559878;0.20538790622640693
2041;1;1000;additive;preston;0.4843736459119768;0.2821868229559885;0.21468790622640696
2042;1;1000;additive;preston;0.48337364591197685;0.15768682295598804;0.22398790622640696
2043;1;1000;additive;preston;0.4823736459119769;0.03318682295598868;0.23328790622640697
2044;1;1000;additive;preston;0.48137364591197684;0.09131317704401173;0.24258790622640702
2045;1;1000;additive;preston;0.4803736459119769;0.21581317704401215;0.25188790622640694
2046;1;1000;additive;preston;0.47937364591197684;0.3403131770440115;0.2611879062264069
2047;1;1000;additive;preston;0.4783736459119769;0.4648131770440119;0.27048790622640695
2048;1;1000;additive;preston;0.4773736459119768;0.41068682295598874;0.279787906226407
2049;1;1000;additive;preston;0.47637364591197684;0.2861868229559883;0.28908790622640695
205;1;1000;additive;preston;0.8618343853521443;0.13491719267607627;0.11695031560564582
2050;1;1000;additive;preston;0.4753736459119768;0.16168682295598896;0.29838790622640693
2051;1;1000;additive;preston;0.47437364591197684;0.03718682295598855;0.292312093773593
2052;1;1000;additive;preston;0.4733736459119769;0.08731317704401079;0.28301209377359304
2053;1;1000;additive;preston;0.47237364591197684;0.21181317704401126;0.27371209377359296
2054;1;1000;additive;preston;0.4713736459119769;0.3363131770440117;0.26441209377359304
2055;1;1000;additive;preston;0.47037364591197683;0.46081317704401215;0.2551120937735931
2056;1;1000;additive;preston;0.4693736459119769;0.41468682295598747;0.245812093773593
2057;1;1000;additive;preston;0.4683736459119768;0.2901868229559881;0.2365120937735929
2058;1;1000;additive;preston;0.46737364591197683;0.16568682295598763;0.22721209377359297
2059;1;1000;additive;preston;0.4663736459119768;0.0411868229559883;0.21791209377359302
206;1;1000;additive;preston;0.8891656146478526;0.13541719267607624;0.12625031560564576
2060;1;1000;additive;preston;0.46537364591197683;0.08331317704401214;0.2086120937735931
2061;1;1000;additive;preston;0.4643736459119769;0.20781317704401145;0.199312093773593
2062;1;1000;additive;preston;0.46337364591197683;0.3323131770440119;0.19001209377359288
2063;1;1000;additive;preston;0.4623736459119769;0.45681317704401236;0.18071209377359299
2064;1;1000;additive;preston;0.4613736459119768;0.41868682295598836;0.17141209377359304
2065;1;1000;additive;preston;0.4603736459119769;0.29418682295598786;0.1621120937735931
2066;1;1000;additive;preston;0.45937364591197677;0.16968682295598855;0.15281209377359303
2067;1;1000;additive;preston;0.4583736459119768;0.04518682295598811;0.14351209377359309
2068;1;1000;additive;preston;0.45737364591197677;0.0793131770440112;0.134212093773593
2069;1;1000;additive;preston;0.4563736459119768;0.20381317704401167;0.12491209377359307
207;1;1000;additive;preston;0.6401656146478494;0.13591719267607622;0.135550315605646
2070;1;1000;additive;preston;0.4553736459119769;0.328313177044011;0.11561209377359312
2071;1;1000;additive;preston;0.4543736459119768;0.4528131770440115;0.10631209377359302
2072;1;1000;additive;preston;0.4533736459119769;0.42268682295598814;0.09701209377359309
2073;1;1000;additive;preston;0.4523736459119768;0.2981868229559888;0.087712093773593
