iteration;replicate;init_pop;fertility_type;initial_genetic_variance;random_mating;fertility_factor
4237;1;8000;additive;0.09117757973020299;0.8976448405395947;0.11089345216187632
4238;1;8000;additive;0.10667757973020286;0.8966448405395946;0.03619345216187537
4239;1;8000;additive;0.12217757973020271;0.8956448405395947;0.03850654783812286
424;1;8000;additive;0.48214083875861113;0.060281677517213084;0.08228450325516666
4240;1;8000;additive;0.13767757973020261;0.8946448405395947;0.11320654783812381
4241;1;8000;additive;0.15317757973020307;0.8936448405395947;0.18790654783812205
4242;1;8000;additive;0.16867757973020295;0.8926448405395946;0.26260654783812304
4243;1;8000;additive;0.18417757973020282;0.8916448405395947;0.2626934521618788
4244;1;8000;additive;0.19967757973020273;0.8906448405395948;0.18799345216187782
4245;1;8000;additive;0.21517757973020318;0.8896448405395947;0.11329345216187686
4246;1;8000;additive;0.23067757973020306;0.8886448405395947;0.03859345216187592
4247;1;8000;additive;0.24617757973020238;0.8876448405395947;0.03610654783812231
4248;1;8000;additive;0.26167757973020284;0.8866448405395948;0.11080654783812326
4249;1;8000;additive;0.2771775797302027;0.8856448405395947;0.18550654783812418
425;1;8000;additive;0.48164083875861113;0.18871832248277187;0.07298450325516741
4250;1;8000;additive;0.29267757973020314;0.8846448405395948;0.26020654783812247
4251;1;8000;additive;0.3081775797302025;0.8836448405395947;0.2650934521618793
4252;1;8000;additive;0.32367757973020295;0.8826448405395947;0.19039345216187836
4253;1;8000;additive;0.3391775797302028;0.8816448405395947;0.11569345216187742
4254;1;8000;additive;0.35467757973020325;0.8806448405395948;0.04099345216187648
4255;1;8000;additive;0.3701775797302026;0.8796448405395947;0.033706547838121756
4256;1;8000;additive;0.3856775797302025;0.8786448405395946;0.1084065478381227
4257;1;8000;additive;0.40117757973020296;0.8776448405395947;0.18310654783812366
4258;1;8000;additive;0.4166775797302028;0.8766448405395947;0.2578065478381246
4259;1;8000;additive;0.43217757973020327;0.8756448405395947;0.2674934521618772
426;1;8000;additive;0.4811408387586111;0.437718322482757;0.0636845032551668
4260;1;8000;additive;0.4476775797302026;0.8746448405395948;0.1927934521618789
4261;1;8000;additive;0.463177579730203;0.8736448405395947;0.11809345216187797
4262;1;8000;additive;0.47867757973020286;0.8726448405395948;0.043393452161877025
4263;1;8000;additive;0.49417757973020343;0.8716448405395947;0.0313065478381239
4264;1;8000;additive;0.49032242026979733;0.8706448405395948;0.10600654783812215
4265;1;8000;additive;0.47482242026979743;0.8696448405395947;0.18070654783812312
4266;1;8000;additive;0.459322420269797;0.8686448405395948;0.25540654783812405
4267;1;8000;additive;0.4438224202697971;0.8676448405395947;0.269893452161875
4268;1;8000;additive;0.4283224202697973;0.8666448405395947;0.19519345216187947
4269;1;8000;additive;0.4128224202697974;0.8656448405395947;0.12049345216187854
427;1;8000;additive;0.4806408387586112;0.6867183224827602;0.05438450325516687
4270;1;8000;additive;0.3973224202697969;0.8646448405395947;0.04579345216187758
4271;1;8000;additive;0.381822420269797;0.8636448405395947;0.028906547838123353
4272;1;8000;additive;0.36632242026979717;0.8626448405395946;0.10360654783812158
4273;1;8000;additive;0.35082242026979726;0.8616448405395948;0.17830654783812255
4274;1;8000;additive;0.3353224202697974;0.8606448405395947;0.2530065478381235
4275;1;8000;additive;0.3198224202697969;0.8596448405395948;0.27229345216187556
4276;1;8000;additive;0.3043224202697976;0.8586448405395946;0.19759345216187732
4277;1;8000;additive;0.28882242026979715;0.8576448405395947;0.12289345216187908
4278;1;8000;additive;0.2733224202697973;0.8566448405395948;0.04819345216187813
4279;1;8000;additive;0.25782242026979685;0.8556448405395947;0.026506547838122802
428;1;8000;additive;0.480140838758611;0.9357183224827634;0.04508450325516693
4280;1;8000;additive;0.24232242026979695;0.8546448405395947;0.10120654783812374
4281;1;8000;additive;0.22682242026979707;0.8536448405395947;0.17590654783812198
4282;1;8000;additive;0.2113224202697972;0.8526448405395948;0.2506065478381229
4283;1;8000;additive;0.1958224202697973;0.8516448405395947;0.27469345216187613
4284;1;8000;additive;0.18032242026979683;0.8506448405395948;0.19999345216187514
4285;1;8000;additive;0.16482242026979754;0.8496448405395947;0.1252934521618769
4286;1;8000;additive;0.14932242026979708;0.8486448405395947;0.05059345216187868
4287;1;8000;additive;0.13382242026979718;0.8476448405395948;0.024106547838122248
4288;1;8000;additive;0.11832242026979672;0.8466448405395947;0.09880654783812322
4289;1;8000;additive;0.10282242026979743;0.8456448405395948;0.17350654783812144
429;1;8000;additive;0.4796408387586111;0.8152816775172335;0.035784503255167
4290;1;8000;additive;0.08732242026979697;0.8446448405395945;0.2482065478381224
4291;1;8000;additive;0.0718224202697971;0.8436448405395947;0.2770934521618767
4292;1;8000;additive;0.056322420269797197;0.8426448405395945;0.2023934521618757
4293;1;8000;additive;0.04082242026979732;0.8416448405395947;0.12769345216187747
4294;1;8000;additive;0.025322420269797474;0.8406448405395945;0.052993452161876536
4295;1;8000;additive;0.009822420269797127;0.8396448405395947;0.021706547838121697
4296;1;8000;additive;0.005677579730202803;0.8386448405395948;0.09640654783812265
4297;1;8000;additive;0.02117757973020276;0.8376448405395946;0.17110654783812088
4298;1;8000;additive;0.03667757973020261;0.8366448405395948;0.24580654783812184
4299;1;8000;additive;0.052177579730203094;0.8356448405395946;0.2794934521618772
43;1;8000;additive;0.327359161241389;0.9292816775172237;0.02558450325516658
430;1;8000;additive;0.479140838758611;0.5662816775172304;0.026484503255167095
4300;1;8000;additive;0.06767757973020294;0.8346448405395948;0.20479345216187625
4301;1;8000;additive;0.08317757973020287;0.8336448405395946;0.1300934521618753
4302;1;8000;additive;0.09867757973020272;0.8326448405395948;0.05539345216187707
4303;1;8000;additive;0.11417757973020265;0.8316448405395946;0.019306547838123845
4304;1;8000;additive;0.1296775797302031;0.8306448405395946;0.09400654783812211
4305;1;8000;additive;0.14517757973020295;0.8296448405395949;0.16870654783812303
4306;1;8000;additive;0.16067757973020286;0.8286448405395948;0.24340654783812127
4307;1;8000;additive;0.17617757973020273;0.8276448405395946;0.2818934521618777
4308;1;8000;additive;0.19167757973020316;0.8266448405395946;0.20719345216187682
4309;1;8000;additive;0.20717757973020307;0.8256448405395947;0.13249345216187586
431;1;8000;additive;0.4786408387586111;0.31728167751722713;0.01718450325516649
4310;1;8000;additive;0.22267757973020294;0.8246448405395947;0.05779345216187762
4311;1;8000;additive;0.23817757973020284;0.8236448405395947;0.016906547838123325
4312;1;8000;additive;0.2536775797302027;0.8226448405395946;0.09160654783812427
4313;1;8000;additive;0.2691775797302032;0.8216448405395946;0.16630654783812251
4314;1;8000;additive;0.28467757973020247;0.8206448405395947;0.24100654783812073
4315;1;8000;additive;0.3001775797302029;0.8196448405395946;0.28429345216187835
4316;1;8000;additive;0.31567757973020283;0.8186448405395947;0.20959345216187736
4317;1;8000;additive;0.3311775797302033;0.8176448405395946;0.13489345216187643
4318;1;8000;additive;0.346677579730202;0.8166448405395947;0.06019345216187817
4319;1;8000;additive;0.36217757973020304;0.8156448405395949;0.014506547838122757
432;1;8000;additive;0.4781408387586111;0.06828167751722392;0.007884503255166564
4320;1;8000;additive;0.3776775797302029;0.8146448405395947;0.0892065478381237
4321;1;8000;additive;0.39317757973020284;0.8136448405395946;0.16390654783812467
4322;1;8000;additive;0.4086775797302027;0.8126448405395947;0.23860654783812285
4323;1;8000;additive;0.4241775797302026;0.8116448405395947;0.28669345216187614
4324;1;8000;additive;0.4396775797302036;0.8106448405395947;0.21199345216187518
4325;1;8000;additive;0.45517757973020234;0.8096448405395947;0.13729345216187966
4326;1;8000;additive;0.4706775797302022;0.8086448405395947;0.06259345216187874
4327;1;8000;additive;0.4861775797302021;0.8076448405395946;0.012106547838122221
4328;1;8000;additive;0.49832242026979656;0.8066448405395947;0.08680654783812315
4329;1;8000;additive;0.48282242026979705;0.8056448405395946;0.1615065478381241
433;1;8000;additive;0.47764083875861096;0.1807183224827792;0.0014154967448336774
4330;1;8000;additive;0.4673224202697972;0.8046448405395946;0.23620654783812506
4331;1;8000;additive;0.45182242026979724;0.8036448405395947;0.28909345216187393
4332;1;8000;additive;0.4363224202697962;0.8026448405395947;0.21439345216187303
4333;1;8000;additive;0.42082242026979744;0.8016448405395948;0.13969345216187753
4334;1;8000;additive;0.4053224202697976;0.8006448405395947;0.06499345216187655
4335;1;8000;additive;0.38982242026979774;0.7996448405395946;0.009706547838124352
4336;1;8000;additive;0.3743224202697967;0.7986448405395947;0.08440654783811989
4337;1;8000;additive;0.3588224202697968;0.7976448405395948;0.15910654783812084
4338;1;8000;additive;0.3433224202697969;0.7966448405395947;0.2338065478381218
4339;1;8000;additive;0.327822420269797;0.7956448405395946;0.2914934521618772
434;1;8000;additive;0.477140838758611;0.4297183224827642;0.01071549674483267
4340;1;8000;additive;0.3123224202697972;0.7946448405395947;0.21679345216187632
4341;1;8000;additive;0.29682242026979727;0.7936448405395948;0.1420934521618808
4342;1;8000;additive;0.28132242026979737;0.7926448405395947;0.06739345216187985
4343;1;8000;additive;0.2658224202697975;0.7916448405395947;0.007306547838121152
4344;1;8000;additive;0.2503224202697976;0.7906448405395947;0.08200654783812204
4345;1;8000;additive;0.2348224202697966;0.7896448405395946;0.156706547838123
4346;1;8000;additive;0.21932242026979673;0.7886448405395947;0.23140654783812392
4347;1;8000;additive;0.20382242026979683;0.7876448405395947;0.2938934521618752
4348;1;8000;additive;0.18832242026979695;0.7866448405395946;0.21919345216187414
4349;1;8000;additive;0.17282242026979705;0.7856448405395947;0.1444934521618732
435;1;8000;additive;0.4766408387586111;0.6787183224827674;0.020015496744833227
4350;1;8000;additive;0.15732242026979718;0.7846448405395947;0.06979345216187768
4351;1;8000;additive;0.1418224202697973;0.7836448405395948;0.004906547838123182
4352;1;8000;additive;0.1263224202697974;0.7826448405395947;0.07960654783812421
4353;1;8000;additive;0.11082242026979755;0.7816448405395946;0.15430654783812517
4354;1;8000;additive;0.09532242026979651;0.7806448405395947;0.2290065478381207
4355;1;8000;additive;0.07982242026979663;0.7796448405395948;0.29629345216187836
4356;1;8000;additive;0.06432242026979673;0.7786448405395947;0.22159345216187742
4357;1;8000;additive;0.04882242026979683;0.7776448405395946;0.14689345216187646
4358;1;8000;additive;0.033322420269798064;0.7766448405395947;0.07219345216188094
4359;1;8000;additive;0.01782242026979708;0.7756448405395948;0.0025065478381201822
436;1;8000;additive;0.47614083875861113;0.9277183224827706;0.02931549674483315
4360;1;8000;additive;0.0023224202697966767;0.7746448405395947;0.07720654783812095
4361;1;8000;additive;0.013177579730202588;0.7736448405395947;0.15190654783812188
4362;1;8000;additive;0.028677579730202546;0.7726448405395946;0.22660654783812284
4363;1;8000;additive;0.04417757973020356;0.7716448405395947;0.2986934521618763
4364;1;8000;additive;0.05967757973020346;0.7706448405395947;0.22399345216187527
4365;1;8000;additive;0.07517757973020334;0.7696448405395946;0.1492934521618743
4366;1;8000;additive;0.09067757973020318;0.7686448405395947;0.07459345216187335
4367;1;8000;additive;0.10617757973020195;0.7676448405395946;1.0654783812555912E-4
4368;1;8000;additive;0.12167757973020296;0.7666448405395947;0.07480654783812311
4369;1;8000;additive;0.13717757973020284;0.7656448405395948;0.14950654783812406
437;1;8000;additive;0.4756408387586111;0.8232816775172264;0.03861549674483309
4370;1;8000;additive;0.15267757973020274;0.7646448405395947;0.22420654783812502
4371;1;8000;additive;0.16817757973020264;0.7636448405395947;0.29890654783812615
4372;1;8000;additive;0.18367757973020366;0.7626448405395947;0.22639345216187853
4373;1;8000;additive;0.19917757973020353;0.7616448405395948;0.15169345216187757
4374;1;8000;additive;0.2146775797302034;0.7606448405395947;0.07699345216187664
4375;1;8000;additive;0.23017757973020217;0.7596448405395947;0.002293452161881171
4376;1;8000;additive;0.24567757973020204;0.7586448405395947;0.07240654783811984
4377;1;8000;additive;0.26117757973020306;0.7576448405395947;0.1471065478381208
4378;1;8000;additive;0.27667757973020296;0.7566448405395948;0.22180654783812173
4379;1;8000;additive;0.29217757973020286;0.7556448405395947;0.29650654783812264
438;1;8000;additive;0.475140838758611;0.5742816775172231;0.04791549674483302
4380;1;8000;additive;0.3076775797302027;0.7546448405395947;0.22879345216187633
4381;1;8000;additive;0.3231775797302037;0.7536448405395947;0.1540934521618754
4382;1;8000;additive;0.3386775797302036;0.7526448405395947;0.07939345216187446
4383;1;8000;additive;0.35417757973020236;0.7516448405395948;0.0046934521618789415
4384;1;8000;additive;0.36967757973020227;0.7506448405395947;0.070006547838122
4385;1;8000;additive;0.3851775797302021;0.7496448405395946;0.14470654783812295
4386;1;8000;additive;0.4006775797302031;0.7486448405395947;0.21940654783812388
4387;1;8000;additive;0.41617757973020303;0.7476448405395948;0.2941065478381248
4388;1;8000;additive;0.43167757973020293;0.7466448405395947;0.2311934521618742
4389;1;8000;additive;0.4471775797302028;0.7456448405395946;0.15649345216187324
439;1;8000;additive;0.47464083875861107;0.3252816775172199;0.05721549674483294
4390;1;8000;additive;0.46267757973020385;0.7446448405395947;0.08179345216187774
4391;1;8000;additive;0.47817757973020375;0.7436448405395948;0.007093452161876745
4392;1;8000;additive;0.49367757973020243;0.7426448405395948;0.06760654783811872
4393;1;8000;additive;0.4908224202697976;0.7416448405395947;0.1423065478381197
4394;1;8000;additive;0.47532242026979776;0.7406448405395947;0.21700654783812065
4395;1;8000;additive;0.4598224202697968;0.7396448405395948;0.2917065478381216
4396;1;8000;additive;0.4443224202697969;0.7386448405395948;0.23359345216187746
4397;1;8000;additive;0.428822420269797;0.7376448405395947;0.1588934521618765
4398;1;8000;additive;0.41332242026979715;0.7366448405395947;0.08419345216187554
4399;1;8000;additive;0.3978224202697961;0.7356448405395946;0.009493452161874666
44;1;8000;additive;0.327859161241389;0.6802816775172229;0.01628450325516657
440;1;8000;additive;0.474140838758611;0.07628167751721682;0.06651549674483356
4400;1;8000;additive;0.38232242026979735;0.7346448405395947;0.06520654783812088
4401;1;8000;additive;0.3668224202697975;0.7336448405395948;0.13990654783812184
4402;1;8000;additive;0.3513224202697976;0.7326448405395947;0.2146065478381228
4403;1;8000;additive;0.3358224202697977;0.7316448405395946;0.28930654783812376
4404;1;8000;additive;0.3203224202697967;0.7306448405395947;0.23599345216187528
4405;1;8000;additive;0.30482242026979683;0.7296448405395948;0.16129345216187435
4406;1;8000;additive;0.28932242026979693;0.7286448405395947;0.08659345216187338
4407;1;8000;additive;0.27382242026979703;0.7276448405395946;0.011893452161872436
4408;1;8000;additive;0.258322420269796;0.7266448405395947;0.06280654783812305
4409;1;8000;additive;0.24282242026979728;0.7256448405395948;0.13750654783811858
441;1;8000;additive;0.47364083875861107;0.1727183224827864;0.07581549674483351
4410;1;8000;additive;0.22732242026979738;0.7246448405395948;0.2122065478381195
4411;1;8000;additive;0.2118224202697975;0.7236448405395947;0.2869065478381205
4412;1;8000;additive;0.19632242026979763;0.7226448405395947;0.23839345216187857
4413;1;8000;additive;0.1808224202697966;0.7216448405395947;0.1636934521618776
4414;1;8000;additive;0.1653224202697967;0.7206448405395948;0.08899345216187667
4415;1;8000;additive;0.14982242026979684;0.7196448405395947;0.014293452161875735
4416;1;8000;additive;0.13432242026979696;0.7186448405395945;0.06040654783812521
4417;1;8000;additive;0.11882242026979706;0.7176448405395945;0.13510654783812073
4418;1;8000;additive;0.10332242026979721;0.7166448405395947;0.20980654783812172
4419;1;8000;additive;0.08782242026979731;0.7156448405395948;0.2845065478381227
442;1;8000;additive;0.4731408387586111;0.4217183224827714;0.08511549674483275
4420;1;8000;additive;0.0723224202697974;0.7146448405395947;0.24079345216187642
4421;1;8000;additive;0.05682242026979753;0.7136448405395946;0.16609345216187546
4422;1;8000;additive;0.04132242026979652;0.7126448405395946;0.0913934521618745
4423;1;8000;additive;0.02582242026979667;0.7116448405395948;0.01669345216187357
4424;1;8000;additive;0.010322420269796767;0.7106448405395946;0.05800654783812737
4425;1;8000;additive;0.00517757973020197;0.7096448405395948;0.1327065478381229
4426;1;8000;additive;0.020677579730202983;0.7086448405395946;0.20740654783811843
4427;1;8000;additive;0.036177579730202886;0.7076448405395948;0.2821065478381194
4428;1;8000;additive;0.05167757973020279;0.7066448405395948;0.24319345216187968
4429;1;8000;additive;0.06717757973020264;0.7056448405395946;0.16849345216187872
443;1;8000;additive;0.47264083875861107;0.6707183224827746;0.0944154967448327
4430;1;8000;additive;0.08267757973020251;0.7046448405395946;0.09379345216187777
4431;1;8000;additive;0.09817757973020358;0.7036448405395946;0.01909345216187684
4432;1;8000;additive;0.11367757973020343;0.7026448405395948;0.05560654783812411
4433;1;8000;additive;0.12917757973020333;0.7016448405395946;0.13030654783812506
4434;1;8000;additive;0.14467757973020207;0.7006448405395947;0.20500654783812058
4435;1;8000;additive;0.1601775797302031;0.6996448405395946;0.27970654783812154
4436;1;8000;additive;0.17567757973020298;0.6986448405395946;0.2455934521618775
4437;1;8000;additive;0.19117757973020286;0.6976448405395947;0.17089345216187654
4438;1;8000;additive;0.20667757973020273;0.6966448405395946;0.09619345216187561
4439;1;8000;additive;0.2221775797302026;0.6956448405395946;0.021493452161874677
444;1;8000;additive;0.472140838758611;0.9197183224827596;0.10371549674483328
4440;1;8000;additive;0.23767757973020362;0.6946448405395946;0.05320654783812629
4441;1;8000;additive;0.2531775797302035;0.6936448405395947;0.12790654783812724
4442;1;8000;additive;0.2686775797302023;0.6926448405395947;0.20260654783812276
4443;1;8000;additive;0.28417757973020213;0.6916448405395947;0.2773065478381237
4444;1;8000;additive;0.29967757973020315;0.6906448405395946;0.24799345216188073
4445;1;8000;additive;0.31517757973020305;0.6896448405395947;0.17329345216187983
4446;1;8000;additive;0.33067757973020295;0.6886448405395947;0.09859345216187887
4447;1;8000;additive;0.3461775797302028;0.6876448405395947;0.023893452161877927
4448;1;8000;additive;0.3616775797302027;0.6866448405395946;0.05080654783812302
4449;1;8000;additive;0.3771775797302037;0.6856448405395946;0.12550654783812396
445;1;8000;additive;0.47164083875861107;0.8312816775172371;0.1130154967448332
4450;1;8000;additive;0.3926775797302036;0.6846448405395946;0.2002065478381249
4451;1;8000;additive;0.4081775797302024;0.6836448405395947;0.27490654783812046
4452;1;8000;additive;0.42367757973020226;0.6826448405395947;0.25039345216187864
4453;1;8000;additive;0.4391775797302033;0.6816448405395946;0.17569345216187765
4454;1;8000;additive;0.4546775797302032;0.6806448405395946;0.10099345216187673
4455;1;8000;additive;0.470177579730203;0.6796448405395947;0.02629345216187576
4456;1;8000;additive;0.48567757973020287;0.6786448405395946;0.04840654783812518
4457;1;8000;additive;0.4988224202697972;0.6776448405395946;0.12310654783812613
4458;1;8000;additive;0.4833224202697962;0.6766448405395946;0.19780654783812707
4459;1;8000;additive;0.4678224202697975;0.6756448405395947;0.2725065478381226
446;1;8000;additive;0.471140838758611;0.582281677517234;0.12231549674483315
4460;1;8000;additive;0.45232242026979763;0.6746448405395948;0.2527934521618765
4461;1;8000;additive;0.4368224202697977;0.6736448405395947;0.1780934521618755
4462;1;8000;additive;0.42132242026979666;0.6726448405395946;0.10339345216187999
4463;1;8000;additive;0.4058224202697968;0.6716448405395947;0.02869345216187903
4464;1;8000;additive;0.3903224202697969;0.6706448405395947;0.0460065478381219
4465;1;8000;additive;0.37482242026979706;0.6696448405395947;0.12070654783812286
4466;1;8000;additive;0.35932242026979716;0.6686448405395946;0.1954065478381238
4467;1;8000;additive;0.34382242026979726;0.6676448405395946;0.2701065478381193
4468;1;8000;additive;0.32832242026979735;0.6666448405395947;0.2551934521618798
4469;1;8000;additive;0.31282242026979745;0.6656448405395947;0.18049345216187876
447;1;8000;additive;0.47064083875861107;0.3332816775172308;0.13161549674483308
4470;1;8000;additive;0.2973224202697976;0.6646448405395947;0.10579345216187783
4471;1;8000;additive;0.2818224202697966;0.6636448405395946;0.03109345216187688
4472;1;8000;additive;0.2663224202697967;0.6626448405395946;0.043606547838124066
4473;1;8000;additive;0.25082242026979684;0.6616448405395947;0.11830654783812501
4474;1;8000;additive;0.23532242026979694;0.6606448405395946;0.19300654783812596
4475;1;8000;additive;0.21982242026979704;0.6596448405395946;0.2677065478381269
4476;1;8000;additive;0.20432242026979716;0.6586448405395946;0.25759345216187757
4477;1;8000;additive;0.1888224202697973;0.6576448405395947;0.1828934521618766
4478;1;8000;additive;0.17332242026979738;0.6566448405395948;0.10819345216187566
4479;1;8000;additive;0.15782242026979754;0.6556448405395947;0.03349345216187469
448;1;8000;additive;0.470140838758611;0.08428167751722765;0.140915496744833
4480;1;8000;additive;0.14232242026979647;0.6546448405395946;0.041206547838120784
4481;1;8000;additive;0.12682242026979662;0.6536448405395947;0.11590654783812174
4482;1;8000;additive;0.11132242026979672;0.6526448405395947;0.1906065478381227
4483;1;8000;additive;0.09582242026979684;0.6516448405395947;0.26530654783812363
4484;1;8000;additive;0.08032242026979808;0.6506448405395947;0.2599934521618808
4485;1;8000;additive;0.06482242026979707;0.6496448405395946;0.18529345216187987
4486;1;8000;additive;0.04932242026979722;0.6486448405395947;0.11059345216187894
4487;1;8000;additive;0.03382242026979729;0.6476448405395947;0.035893452161877955
4488;1;8000;additive;0.018322420269797385;0.6466448405395947;0.038806547838122964
4489;1;8000;additive;0.0028224202697965106;0.6456448405395946;0.11350654783812392
449;1;8000;additive;0.46964083875861107;0.16471832248277551;0.15021549674483362
4490;1;8000;additive;0.012677579730203475;0.6446448405395946;0.18820654783812485
4491;1;8000;additive;0.028177579730203323;0.6436448405395947;0.26290654783812584
4492;1;8000;additive;0.0436775797302032;0.6426448405395946;0.2623934521618732
4493;1;8000;additive;0.05917757973020196;0.6416448405395947;0.18769345216187774
4494;1;8000;additive;0.07467757973020298;0.6406448405395946;0.11299345216187677
4495;1;8000;additive;0.0901775797302029;0.6396448405395947;0.03829345216187579
4496;1;8000;additive;0.10567757973020275;0.6386448405395948;0.03640654783812512
4497;1;8000;additive;0.12117757973020266;0.6376448405395947;0.11110654783812607
4498;1;8000;additive;0.13667757973020367;0.6366448405395946;0.1858065478381216
4499;1;8000;additive;0.15217757973020352;0.6356448405395947;0.26050654783812255
45;1;8000;additive;0.328359161241389;0.431281677517222;0.00698450325516668
450;1;8000;additive;0.46914083875861107;0.4137183224827786;0.15951549674483353
4500;1;8000;additive;0.16767757973020342;0.6346448405395947;0.26479345216187655
4501;1;8000;additive;0.18317757973020218;0.6336448405395948;0.190093452161881
4502;1;8000;additive;0.19867757973020206;0.6326448405395947;0.11539345216188003
4503;1;8000;additive;0.21417757973020307;0.6316448405395946;0.04069345216187907
4504;1;8000;additive;0.22967757973020297;0.6306448405395947;0.03400654783812184
4505;1;8000;additive;0.24517757973020285;0.6296448405395947;0.1087065478381228
4506;1;8000;additive;0.2606775797302027;0.6286448405395947;0.18340654783812374
4507;1;8000;additive;0.27617757973020374;0.6276448405395946;0.2581065478381247
4508;1;8000;additive;0.29167757973020364;0.6266448405395947;0.26719345216187435
4509;1;8000;additive;0.3071775797302024;0.6256448405395947;0.1924934521618788
451;1;8000;additive;0.46864083875861107;0.6627183224827637;0.1688154967448328
4510;1;8000;additive;0.3226775797302023;0.6246448405395948;0.11779345216187787
4511;1;8000;additive;0.3381775797302021;0.6236448405395947;0.04309345216187691
4512;1;8000;additive;0.3536775797302032;0.6226448405395946;0.03160654783812402
4513;1;8000;additive;0.36917757973020304;0.6216448405395947;0.10630654783812497
4514;1;8000;additive;0.3846775797302029;0.6206448405395948;0.18100654783812592
4515;1;8000;additive;0.40017757973020285;0.6196448405395947;0.25570654783812685
4516;1;8000;additive;0.4156775797302038;0.6186448405395946;0.2695934521618776
4517;1;8000;additive;0.4311775797302037;0.6176448405395947;0.19489345216187667
4518;1;8000;additive;0.4466775797302025;0.6166448405395947;0.12019345216188114
4519;1;8000;additive;0.46217757973020235;0.6156448405395948;0.04549345216188017
452;1;8000;additive;0.468140838758611;0.9117183224827667;0.17811549674483274
4520;1;8000;additive;0.4776775797302023;0.6146448405395947;0.02920654783812077
4521;1;8000;additive;0.49317757973020315;0.6136448405395946;0.1039065478381217
4522;1;8000;additive;0.4913224202697969;0.6126448405395947;0.17860654783812266
4523;1;8000;additive;0.47582242026979704;0.6116448405395947;0.2533065478381236
4524;1;8000;additive;0.4603224202697971;0.6106448405395947;0.2719934521618754
4525;1;8000;additive;0.4448224202697961;0.6096448405395946;0.19729345216187447
4526;1;8000;additive;0.4293224202697974;0.6086448405395947;0.12259345216187897
4527;1;8000;additive;0.41382242026979743;0.6076448405395947;0.047893452161878014
4528;1;8000;additive;0.3983224202697976;0.6066448405395948;0.0268065478381229
4529;1;8000;additive;0.3828224202697977;0.6056448405395947;0.10150654783812385
453;1;8000;additive;0.46764083875861107;0.83928167751723;0.18741549674483335
4530;1;8000;additive;0.36732242026979667;0.6046448405395947;0.1762065478381248
4531;1;8000;additive;0.3518224202697968;0.6036448405395947;0.25090654783812577
4532;1;8000;additive;0.3363224202697969;0.6026448405395948;0.2743934521618733
4533;1;8000;additive;0.320822420269797;0.6016448405395947;0.19969345216187234
4534;1;8000;additive;0.30532242026979717;0.6006448405395947;0.12499345216187681
4535;1;8000;additive;0.28982242026979727;0.5996448405395947;0.05029345216188128
4536;1;8000;additive;0.27432242026979736;0.5986448405395947;0.024406547838119633
4537;1;8000;additive;0.2588224202697975;0.5976448405395948;0.09910654783812058
4538;1;8000;additive;0.2433224202697976;0.5966448405395947;0.17380654783812155
4539;1;8000;additive;0.2278224202697966;0.5956448405395947;0.2485065478381225
454;1;8000;additive;0.4671408387586111;0.5902816775172268;0.19671549674483327
4540;1;8000;additive;0.2123224202697967;0.5946448405395947;0.27679345216187656
4541;1;8000;additive;0.19682242026979682;0.5936448405395948;0.2020934521618756
4542;1;8000;additive;0.18132242026979695;0.5926448405395947;0.12739345216187464
4543;1;8000;additive;0.16582242026979704;0.5916448405395947;0.05269345216187913
4544;1;8000;additive;0.15032242026979717;0.5906448405395947;0.0220065478381218
4545;1;8000;additive;0.1348224202697973;0.5896448405395947;0.09670654783812274
4546;1;8000;additive;0.11932242026979736;0.5886448405395948;0.1714065478381237
4547;1;8000;additive;0.10382242026979752;0.5876448405395946;0.24610654783812463
4548;1;8000;additive;0.08832242026979648;0.5866448405395945;0.27919345216187436
4549;1;8000;additive;0.07282242026979663;0.5856448405395946;0.20449345216187345
455;1;8000;additive;0.46664083875861107;0.3412816775172236;0.2060154967448332
4550;1;8000;additive;0.057322420269796726;0.5846448405395948;0.1297934521618725
4551;1;8000;additive;0.04182242026979799;0.5836448405395948;0.05509345216187697
4552;1;8000;additive;0.026322420269796976;0.5826448405395948;0.019606547838123992
4553;1;8000;additive;0.010822420269797184;0.5816448405395946;0.0943065478381195
4554;1;8000;additive;0.0046775797302029964;0.5806448405395946;0.16900654783812044
4555;1;8000;additive;0.020177579730202733;0.5796448405395948;0.24370654783812137
4556;1;8000;additive;0.03567757973020258;0.5786448405395946;0.28159345216187764
4557;1;8000;additive;0.05117757973020359;0.5776448405395946;0.20689345216187668
4558;1;8000;additive;0.06667757973020344;0.5766448405395946;0.13219345216187575
4559;1;8000;additive;0.08217757973020332;0.5756448405395947;0.05749345216187479
456;1;8000;additive;0.466140838758611;0.0922816775172205;0.21531549674483313
4560;1;8000;additive;0.09767757973020208;0.5746448405395947;0.01720654783812071
4561;1;8000;additive;0.11317757973020312;0.5736448405395946;0.09190654783812166
4562;1;8000;additive;0.128677579730203;0.5726448405395946;0.1666065478381226
4563;1;8000;additive;0.14417757973020287;0.5716448405395946;0.24130654783812355
4564;1;8000;additive;0.15967757973020275;0.5706448405395947;0.2839934521618755
4565;1;8000;additive;0.17517757973020265;0.5696448405395946;0.20929345216187456
4566;1;8000;additive;0.19067757973020366;0.5686448405395945;0.1345934521618736
4567;1;8000;additive;0.20617757973020354;0.5676448405395946;0.05989345216187264
4568;1;8000;additive;0.2216775797302023;0.5666448405395947;0.01480654783812284
