iteration;replicate;init_pop;fertility_type;heritability_type;mating_type;random_mating;leakage;fertility_factor
152;2;1000;additive;preston;defined;0.33481090967336025;0.4992072731155736;0.14147563613065653
1520;1;1000;additive;preston;defined;0.6911890903265944;0.18320727311557244;0.019075636130654983
1520;2;1000;additive;preston;defined;0.6911890903265944;0.18320727311557244;0.019075636130654983
1521;1;1000;additive;preston;defined;0.5044390903266056;0.18370727311557242;0.009775636130654375
1521;2;1000;additive;preston;defined;0.5044390903266056;0.18370727311557242;0.009775636130654375
1522;1;1000;additive;preston;defined;0.31768909032661674;0.1842072731155724;4.7563613065583206E-4
1522;2;1000;additive;preston;defined;0.31768909032661674;0.1842072731155724;4.7563613065583206E-4
1523;1;1000;additive;preston;defined;0.13093909032662798;0.18470727311557233;0.00882436386934416
1523;2;1000;additive;preston;defined;0.13093909032662798;0.18470727311557233;0.00882436386934416
1524;1;1000;additive;preston;defined;0.055810909673360845;0.18520727311557234;0.01812436386934202
1524;2;1000;additive;preston;defined;0.055810909673360845;0.18520727311557234;0.01812436386934202
1525;1;1000;additive;preston;defined;0.24256090967340393;0.18570727311557259;0.027424363869345356
1525;2;1000;additive;preston;defined;0.24256090967340393;0.18570727311557259;0.027424363869345356
1526;1;1000;additive;preston;defined;0.4293109096733927;0.18620727311557256;0.03672436386934323
1526;2;1000;additive;preston;defined;0.4293109096733927;0.18620727311557256;0.03672436386934323
1527;1;1000;additive;preston;defined;0.6160609096733816;0.1867072731155725;0.04602436386934384
1527;2;1000;additive;preston;defined;0.6160609096733816;0.1867072731155725;0.04602436386934384
1528;1;1000;additive;preston;defined;0.6971890903266298;0.1872072731155725;0.05532436386934175
1528;2;1000;additive;preston;defined;0.6971890903266298;0.1872072731155725;0.05532436386934175
1529;1;1000;additive;preston;defined;0.5104390903266409;0.18770727311557245;0.06462436386934235
1529;2;1000;additive;preston;defined;0.5104390903266409;0.18770727311557245;0.06462436386934235
153;1;1000;additive;preston;defined;0.5215609096733592;0.4997072731155767;0.13217563613065642
153;2;1000;additive;preston;defined;0.5215609096733592;0.4997072731155767;0.13217563613065642
1530;1;1000;additive;preston;defined;0.32368909032659776;0.18820727311557242;0.07392436386934569
1530;2;1000;additive;preston;defined;0.32368909032659776;0.18820727311557242;0.07392436386934569
1531;1;1000;additive;preston;defined;0.13693909032660898;0.1887072731155724;0.08322436386934358
1531;2;1000;additive;preston;defined;0.13693909032660898;0.1887072731155724;0.08322436386934358
1532;1;1000;additive;preston;defined;0.04981090967337978;0.18920727311557237;0.09252436386934418
1532;2;1000;additive;preston;defined;0.04981090967337978;0.18920727311557237;0.09252436386934418
1533;1;1000;additive;preston;defined;0.23656090967336862;0.18970727311557234;0.10182436386934207
1533;2;1000;additive;preston;defined;0.23656090967336862;0.18970727311557234;0.10182436386934207
1534;1;1000;additive;preston;defined;0.4233109096734117;0.1902072731155726;0.11112436386934539
1534;2;1000;additive;preston;defined;0.4233109096734117;0.1902072731155726;0.11112436386934539
1535;1;1000;additive;preston;defined;0.6100609096734007;0.19070727311557256;0.12042436386934328
1535;2;1000;additive;preston;defined;0.6100609096734007;0.19070727311557256;0.12042436386934328
1536;1;1000;additive;preston;defined;0.7031890903266108;0.1912072731155725;0.1297243638693439
1536;2;1000;additive;preston;defined;0.7031890903266108;0.1912072731155725;0.1297243638693439
1537;1;1000;additive;preston;defined;0.5164390903266218;0.1917072731155725;0.13902436386934178
1537;2;1000;additive;preston;defined;0.5164390903266218;0.1917072731155725;0.13902436386934178
1538;1;1000;additive;preston;defined;0.32968909032663307;0.19220727311557245;0.14832436386934242
1538;2;1000;additive;preston;defined;0.32968909032663307;0.19220727311557245;0.14832436386934242
1539;1;1000;additive;preston;defined;0.14293909032659;0.19270727311557243;0.15762436386934572
1539;2;1000;additive;preston;defined;0.14293909032659;0.19270727311557243;0.15762436386934572
154;1;1000;additive;preston;defined;0.7083109096733582;0.4997927268844324;0.1228756361306565
154;2;1000;additive;preston;defined;0.7083109096733582;0.4997927268844324;0.1228756361306565
1540;1;1000;additive;preston;defined;0.043810909673398804;0.1932072731155724;0.16692436386934362
1540;2;1000;additive;preston;defined;0.043810909673398804;0.1932072731155724;0.16692436386934362
1541;1;1000;additive;preston;defined;0.23056090967338755;0.19370727311557237;0.17622436386934423
1541;2;1000;additive;preston;defined;0.23056090967338755;0.19370727311557237;0.17622436386934423
1542;1;1000;additive;preston;defined;0.41731090967337636;0.19420727311557234;0.18552436386934212
1542;2;1000;additive;preston;defined;0.41731090967337636;0.19420727311557234;0.18552436386934212
1543;1;1000;additive;preston;defined;0.6040609096734195;0.1947072731155726;0.19482436386934546
1543;2;1000;additive;preston;defined;0.6040609096734195;0.1947072731155726;0.19482436386934546
1544;1;1000;additive;preston;defined;0.7091890903265917;0.19520727311557257;0.20412436386934335
1544;2;1000;additive;preston;defined;0.7091890903265917;0.19520727311557257;0.20412436386934335
1545;1;1000;additive;preston;defined;0.522439090326603;0.1957072731155725;0.21342436386934396
1545;2;1000;additive;preston;defined;0.522439090326603;0.1957072731155725;0.21342436386934396
1546;1;1000;additive;preston;defined;0.3356890903266141;0.1962072731155725;0.22272436386934183
1546;2;1000;additive;preston;defined;0.3356890903266141;0.1962072731155725;0.22272436386934183
1547;1;1000;additive;preston;defined;0.1489390903266253;0.19670727311557246;0.23202436386934244
1547;2;1000;additive;preston;defined;0.1489390903266253;0.19670727311557246;0.23202436386934244
1548;1;1000;additive;preston;defined;0.037810909673417784;0.19720727311557243;0.2413243638693458
1548;2;1000;additive;preston;defined;0.037810909673417784;0.19720727311557243;0.2413243638693458
1549;1;1000;additive;preston;defined;0.22456090967340653;0.1977072731155724;0.25062436386934367
1549;2;1000;additive;preston;defined;0.22456090967340653;0.1977072731155724;0.25062436386934367
155;1;1000;additive;preston;defined;0.6049390903266394;0.4992927268844263;0.11357563613065656
155;2;1000;additive;preston;defined;0.6049390903266394;0.4992927268844263;0.11357563613065656
1550;1;1000;additive;preston;defined;0.41131090967339534;0.19820727311557237;0.2599243638693443
1550;2;1000;additive;preston;defined;0.41131090967339534;0.19820727311557237;0.2599243638693443
1551;1;1000;additive;preston;defined;0.5980609096733842;0.19870727311557235;0.2692243638693422
1551;2;1000;additive;preston;defined;0.5980609096733842;0.19870727311557235;0.2692243638693422
1552;1;1000;additive;preston;defined;0.7151890903265727;0.1992072731155726;0.2785243638693455
1552;2;1000;additive;preston;defined;0.7151890903265727;0.1992072731155726;0.2785243638693455
1553;1;1000;additive;preston;defined;0.5284390903265839;0.19970727311557257;0.28782436386934335
1553;2;1000;additive;preston;defined;0.5284390903265839;0.19970727311557257;0.28782436386934335
1554;1;1000;additive;preston;defined;0.34168909032659517;0.20020727311557251;0.2971243638693439
1554;2;1000;additive;preston;defined;0.34168909032659517;0.20020727311557251;0.2971243638693439
1555;1;1000;additive;preston;defined;0.15493909032660633;0.20070727311557252;0.29357563613065807
1555;2;1000;additive;preston;defined;0.15493909032660633;0.20070727311557252;0.29357563613065807
1556;1;1000;additive;preston;defined;0.03181090967332818;0.20120727311557246;0.2842756361306575
1556;2;1000;additive;preston;defined;0.03181090967332818;0.20120727311557246;0.2842756361306575
1557;1;1000;additive;preston;defined;0.21856090967337127;0.20170727311557243;0.2749756361306542
1557;2;1000;additive;preston;defined;0.21856090967337127;0.20170727311557243;0.2749756361306542
1558;1;1000;additive;preston;defined;0.40531090967336003;0.2022072731155724;0.2656756361306562
1558;2;1000;additive;preston;defined;0.40531090967336003;0.2022072731155724;0.2656756361306562
1559;1;1000;additive;preston;defined;0.5920609096733488;0.20270727311557238;0.25637563613065567
1559;2;1000;additive;preston;defined;0.5920609096733488;0.20270727311557238;0.25637563613065567
156;1;1000;additive;preston;defined;0.4181890903266404;0.4987927268844278;0.10427563613065664
156;2;1000;additive;preston;defined;0.4181890903266404;0.4987927268844278;0.10427563613065664
1560;1;1000;additive;preston;defined;0.7211890903266623;0.20320727311557235;0.24707563613065775
1560;2;1000;additive;preston;defined;0.7211890903266623;0.20320727311557235;0.24707563613065775
1561;1;1000;additive;preston;defined;0.5344390903266193;0.2037072731155726;0.23777563613065444
1561;2;1000;additive;preston;defined;0.5344390903266193;0.2037072731155726;0.23777563613065444
1562;1;1000;additive;preston;defined;0.3476890903266304;0.20420727311557257;0.22847563613065655
1562;2;1000;additive;preston;defined;0.3476890903266304;0.20420727311557257;0.22847563613065655
1563;1;1000;additive;preston;defined;0.16093909032664167;0.20470727311557252;0.21917563613065597
1563;2;1000;additive;preston;defined;0.16093909032664167;0.20470727311557252;0.21917563613065597
1564;1;1000;additive;preston;defined;0.025810909673347163;0.2052072731155725;0.20987563613065804
1564;2;1000;additive;preston;defined;0.025810909673347163;0.2052072731155725;0.20987563613065804
1565;1;1000;additive;preston;defined;0.21256090967333596;0.20570727311557246;0.20057563613065743
1565;2;1000;additive;preston;defined;0.21256090967333596;0.20570727311557246;0.20057563613065743
1566;1;1000;additive;preston;defined;0.399310909673379;0.20620727311557244;0.1912756361306541
1566;2;1000;additive;preston;defined;0.399310909673379;0.20620727311557244;0.1912756361306541
1567;1;1000;additive;preston;defined;0.5860609096733679;0.2067072731155724;0.18197563613065623
1567;2;1000;additive;preston;defined;0.5860609096733679;0.2067072731155724;0.18197563613065623
1568;1;1000;additive;preston;defined;0.7271890903266434;0.20720727311557238;0.17267563613065562
1568;2;1000;additive;preston;defined;0.7271890903266434;0.20720727311557238;0.17267563613065562
1569;1;1000;additive;preston;defined;0.5404390903266545;0.20770727311557236;0.1633756361306577
1569;2;1000;additive;preston;defined;0.5404390903266545;0.20770727311557236;0.1633756361306577
157;1;1000;additive;preston;defined;0.23143909032664145;0.49829272688442805;0.09497563613065638
157;2;1000;additive;preston;defined;0.23143909032664145;0.49829272688442805;0.09497563613065638
1570;1;1000;additive;preston;defined;0.3536890903266115;0.2082072731155726;0.1540756361306544
1570;2;1000;additive;preston;defined;0.3536890903266115;0.2082072731155726;0.1540756361306544
1571;1;1000;additive;preston;defined;0.16693909032662269;0.20870727311557258;0.1447756361306565
1571;2;1000;additive;preston;defined;0.16693909032662269;0.20870727311557258;0.1447756361306565
1572;1;1000;additive;preston;defined;0.019810909673366142;0.20920727311557252;0.13547563613065589
1572;2;1000;additive;preston;defined;0.019810909673366142;0.20920727311557252;0.13547563613065589
1573;1;1000;additive;preston;defined;0.20656090967335494;0.2097072731155725;0.126175636130658
1573;2;1000;additive;preston;defined;0.20656090967335494;0.2097072731155725;0.126175636130658
1574;1;1000;additive;preston;defined;0.3933109096733437;0.21020727311557247;0.11687563613065738
1574;2;1000;additive;preston;defined;0.3933109096733437;0.21020727311557247;0.11687563613065738
1575;1;1000;additive;preston;defined;0.5800609096733869;0.21070727311557244;0.10757563613065406
1575;2;1000;additive;preston;defined;0.5800609096733869;0.21070727311557244;0.10757563613065406
1576;1;1000;additive;preston;defined;0.7331890903266243;0.2112072731155724;0.09827563613065617
1576;2;1000;additive;preston;defined;0.7331890903266243;0.2112072731155724;0.09827563613065617
1577;1;1000;additive;preston;defined;0.5464390903266356;0.21170727311557236;0.08897563613065555
1577;2;1000;additive;preston;defined;0.5464390903266356;0.21170727311557236;0.08897563613065555
1578;1;1000;additive;preston;defined;0.3596890903266468;0.21220727311557236;0.07967563613065766
1578;2;1000;additive;preston;defined;0.3596890903266468;0.21220727311557236;0.07967563613065766
1579;1;1000;additive;preston;defined;0.17293909032665797;0.2127072731155723;0.07037563613065706
1579;2;1000;additive;preston;defined;0.17293909032665797;0.2127072731155723;0.07037563613065706
158;1;1000;additive;preston;defined;0.04468909032664241;0.4977927268844271;0.08567563613065644
158;2;1000;additive;preston;defined;0.04468909032664241;0.4977927268844271;0.08567563613065644
1580;1;1000;additive;preston;defined;0.013810909673384913;0.21320727311557258;0.06107563613065645
1580;2;1000;additive;preston;defined;0.013810909673384913;0.21320727311557258;0.06107563613065645
1581;1;1000;additive;preston;defined;0.20056090967337392;0.21370727311557253;0.05177563613065584
1581;2;1000;additive;preston;defined;0.20056090967337392;0.21370727311557253;0.05177563613065584
1582;1;1000;additive;preston;defined;0.3873109096733627;0.2142072731155725;0.04247563613065792
1582;2;1000;additive;preston;defined;0.3873109096733627;0.2142072731155725;0.04247563613065792
1583;1;1000;additive;preston;defined;0.5740609096733515;0.21470727311557247;0.033175636130657306
1583;2;1000;additive;preston;defined;0.5740609096733515;0.21470727311557247;0.033175636130657306
1584;1;1000;additive;preston;defined;0.7391890903266054;0.21520727311557244;0.023875636130654004
1584;2;1000;additive;preston;defined;0.7391890903266054;0.21520727311557244;0.023875636130654004
1585;1;1000;additive;preston;defined;0.5524390903266166;0.21570727311557242;0.014575636130656093
1585;2;1000;additive;preston;defined;0.5524390903266166;0.21570727311557242;0.014575636130656093
1586;1;1000;additive;preston;defined;0.36568909032662783;0.21620727311557236;0.00527563613065547
1586;2;1000;additive;preston;defined;0.36568909032662783;0.21620727311557236;0.00527563613065547
1587;1;1000;additive;preston;defined;0.178939090326639;0.21670727311557234;0.004024363869342257
1587;2;1000;additive;preston;defined;0.178939090326639;0.21670727311557234;0.004024363869342257
1588;1;1000;additive;preston;defined;0.007810909673350061;0.2172072731155723;0.013324363869342964
1588;2;1000;additive;preston;defined;0.007810909673350061;0.2172072731155723;0.013324363869342964
1589;1;1000;additive;preston;defined;0.19456090967339285;0.21770727311557256;0.02262436386934357
1589;2;1000;additive;preston;defined;0.19456090967339285;0.21770727311557256;0.02262436386934357
159;1;1000;additive;preston;defined;0.14206090967335988;0.4972927268844277;0.07637563613065651
159;2;1000;additive;preston;defined;0.14206090967335988;0.4972927268844277;0.07637563613065651
1590;1;1000;additive;preston;defined;0.38131090967338166;0.21820727311557253;0.03192436386934418
1590;2;1000;additive;preston;defined;0.38131090967338166;0.21820727311557253;0.03192436386934418
1591;1;1000;additive;preston;defined;0.5680609096733705;0.2187072731155725;0.041224363869342105
1591;2;1000;additive;preston;defined;0.5680609096733705;0.2187072731155725;0.041224363869342105
1592;1;1000;additive;preston;defined;0.7451890903266412;0.21920727311557248;0.0505243638693427
1592;2;1000;additive;preston;defined;0.7451890903266412;0.21920727311557248;0.0505243638693427
1593;1;1000;additive;preston;defined;0.5584390903265977;0.21970727311557245;0.05982436386934602
1593;2;1000;additive;preston;defined;0.5584390903265977;0.21970727311557245;0.05982436386934602
1594;1;1000;additive;preston;defined;0.37168909032660885;0.22020727311557242;0.06912436386934391
1594;2;1000;additive;preston;defined;0.37168909032660885;0.22020727311557242;0.06912436386934391
1595;1;1000;additive;preston;defined;0.18493909032662;0.22070727311557237;0.07842436386934454
1595;2;1000;additive;preston;defined;0.18493909032662;0.22070727311557237;0.07842436386934454
1596;1;1000;additive;preston;defined;0.0018109096733688324;0.22120727311557234;0.08772436386934242
1596;2;1000;additive;preston;defined;0.0018109096733688324;0.22120727311557234;0.08772436386934242
1597;1;1000;additive;preston;defined;0.18856090967335754;0.2217072731155723;0.09702436386934303
1597;2;1000;additive;preston;defined;0.18856090967335754;0.2217072731155723;0.09702436386934303
1598;1;1000;additive;preston;defined;0.37531090967340064;0.22220727311557256;0.10632436386934364
1598;2;1000;additive;preston;defined;0.37531090967340064;0.22220727311557256;0.10632436386934364
1599;1;1000;additive;preston;defined;0.5620609096733895;0.22270727311557253;0.11562436386934424
1599;2;1000;additive;preston;defined;0.5620609096733895;0.22270727311557253;0.11562436386934424
16;1;1000;additive;preston;defined;0.4368109096733587;0.43120727311557244;0.2062756361306565
16;2;1000;additive;preston;defined;0.4368109096733587;0.43120727311557244;0.2062756361306565
160;1;1000;additive;preston;defined;0.3288109096733589;0.49679272688442744;0.06707563613065658
160;2;1000;additive;preston;defined;0.3288109096733589;0.49679272688442744;0.06707563613065658
1600;1;1000;additive;preston;defined;0.7488109096733764;0.2232072731155725;0.12492436386934214
1600;2;1000;additive;preston;defined;0.7488109096733764;0.2232072731155725;0.12492436386934214
1601;1;1000;additive;preston;defined;0.564439090326633;0.22370727311557248;0.13422436386934275
1601;2;1000;additive;preston;defined;0.564439090326633;0.22370727311557248;0.13422436386934275
1602;1;1000;additive;preston;defined;0.37768909032658987;0.22420727311557245;0.14352436386934608
1602;2;1000;additive;preston;defined;0.37768909032658987;0.22420727311557245;0.14352436386934608
1603;1;1000;additive;preston;defined;0.19093909032660103;0.22470727311557243;0.15282436386934398
1603;2;1000;additive;preston;defined;0.19093909032660103;0.22470727311557243;0.15282436386934398
1604;1;1000;additive;preston;defined;0.004189090326612355;0.22520727311557237;0.16212436386934456
1604;2;1000;additive;preston;defined;0.004189090326612355;0.22520727311557237;0.16212436386934456
1605;1;1000;additive;preston;defined;0.18256090967337651;0.22570727311557237;0.17142436386934248
1605;2;1000;additive;preston;defined;0.18256090967337651;0.22570727311557237;0.17142436386934248
1606;1;1000;additive;preston;defined;0.36931090967336533;0.22620727311557232;0.1807243638693431
1606;2;1000;additive;preston;defined;0.36931090967336533;0.22620727311557232;0.1807243638693431
1607;1;1000;additive;preston;defined;0.5560609096734085;0.22670727311557257;0.1900243638693437
1607;2;1000;additive;preston;defined;0.5560609096734085;0.22670727311557257;0.1900243638693437
1608;1;1000;additive;preston;defined;0.7428109096733976;0.22720727311557254;0.1993243638693443
1608;2;1000;additive;preston;defined;0.7428109096733976;0.22720727311557254;0.1993243638693443
1609;1;1000;additive;preston;defined;0.570439090326614;0.2277072731155725;0.20862436386934222
1609;2;1000;additive;preston;defined;0.570439090326614;0.2277072731155725;0.20862436386934222
161;1;1000;additive;preston;defined;0.5155609096733612;0.4962927268844274;0.057775636130656643
161;2;1000;additive;preston;defined;0.5155609096733612;0.4962927268844274;0.057775636130656643
1610;1;1000;additive;preston;defined;0.3836890903266252;0.22820727311557248;0.2179243638693428
1610;2;1000;additive;preston;defined;0.3836890903266252;0.22820727311557248;0.2179243638693428
1611;1;1000;additive;preston;defined;0.19693909032658205;0.22870727311557246;0.22722436386934614
1611;2;1000;additive;preston;defined;0.19693909032658205;0.22870727311557246;0.22722436386934614
1612;1;1000;additive;preston;defined;0.010189090326593458;0.22920727311557243;0.236524363869344
1612;2;1000;additive;preston;defined;0.010189090326593458;0.22920727311557243;0.236524363869344
1613;1;1000;additive;preston;defined;0.17656090967339547;0.22970727311557237;0.24582436386934464
1613;2;1000;additive;preston;defined;0.17656090967339547;0.22970727311557237;0.24582436386934464
1614;1;1000;additive;preston;defined;0.3633109096733843;0.23020727311557235;0.25512436386934256
1614;2;1000;additive;preston;defined;0.3633109096733843;0.23020727311557235;0.25512436386934256
1615;1;1000;additive;preston;defined;0.5500609096733732;0.23070727311557232;0.26442436386934315
1615;2;1000;additive;preston;defined;0.5500609096733732;0.23070727311557232;0.26442436386934315
1616;1;1000;additive;preston;defined;0.736810909673416;0.23120727311557257;0.2737243638693438
1616;2;1000;additive;preston;defined;0.736810909673416;0.23120727311557257;0.2737243638693438
1617;1;1000;additive;preston;defined;0.576439090326595;0.23170727311557254;0.2830243638693443
1617;2;1000;additive;preston;defined;0.576439090326595;0.23170727311557254;0.2830243638693443
1618;1;1000;additive;preston;defined;0.3896890903266062;0.23220727311557252;0.2923243638693423
1618;2;1000;additive;preston;defined;0.3896890903266062;0.23220727311557252;0.2923243638693423
1619;1;1000;additive;preston;defined;0.20293909032661736;0.2327072731155725;0.29837563613065726
1619;2;1000;additive;preston;defined;0.20293909032661736;0.2327072731155725;0.29837563613065726
162;1;1000;additive;preston;defined;0.7023109096733603;0.4957927268844272;0.04847563613065637
162;2;1000;additive;preston;defined;0.7023109096733603;0.4957927268844272;0.04847563613065637
1620;1;1000;additive;preston;defined;0.016189090326574312;0.23320727311557246;0.28907563613065385
1620;2;1000;additive;preston;defined;0.016189090326574312;0.23320727311557246;0.28907563613065385
1621;1;1000;additive;preston;defined;0.17056090967341447;0.23370727311557243;0.2797756361306559
1621;2;1000;additive;preston;defined;0.17056090967341447;0.23370727311557243;0.2797756361306559
1622;1;1000;additive;preston;defined;0.3573109096734033;0.23420727311557238;0.2704756361306553
1622;2;1000;additive;preston;defined;0.3573109096734033;0.23420727311557238;0.2704756361306553
1623;1;1000;additive;preston;defined;0.544060909673392;0.23470727311557235;0.2611756361306574
1623;2;1000;additive;preston;defined;0.544060909673392;0.23470727311557235;0.2611756361306574
1624;1;1000;additive;preston;defined;0.7308109096733808;0.23520727311557232;0.25187563613065683
1624;2;1000;additive;preston;defined;0.7308109096733808;0.23520727311557232;0.25187563613065683
1625;1;1000;additive;preston;defined;0.5824390903265759;0.23570727311557257;0.2425756361306562
1625;2;1000;additive;preston;defined;0.5824390903265759;0.23570727311557257;0.2425756361306562
1626;1;1000;additive;preston;defined;0.3956890903265872;0.23620727311557255;0.2332756361306556
1626;2;1000;additive;preston;defined;0.3956890903265872;0.23620727311557255;0.2332756361306556
1627;1;1000;additive;preston;defined;0.2089390903265984;0.23670727311557252;0.22397563613065768
1627;2;1000;additive;preston;defined;0.2089390903265984;0.23670727311557252;0.22397563613065768
1628;1;1000;additive;preston;defined;0.02218909032660958;0.2372072731155725;0.21467563613065707
1628;2;1000;additive;preston;defined;0.02218909032660958;0.2372072731155725;0.21467563613065707
1629;1;1000;additive;preston;defined;0.16456090967337916;0.23770727311557246;0.20537563613065374
1629;2;1000;additive;preston;defined;0.16456090967337916;0.23770727311557246;0.20537563613065374
163;1;1000;additive;preston;defined;0.6109390903266442;0.4952927268844277;0.03917563613065676
163;2;1000;additive;preston;defined;0.6109390903266442;0.4952927268844277;0.03917563613065676
1630;1;1000;additive;preston;defined;0.351310909673368;0.23820727311557244;0.19607563613065587
1630;2;1000;additive;preston;defined;0.351310909673368;0.23820727311557244;0.19607563613065587
1631;1;1000;additive;preston;defined;0.5380609096733568;0.23870727311557238;0.18677563613065526
1631;2;1000;additive;preston;defined;0.5380609096733568;0.23870727311557238;0.18677563613065526
1632;1;1000;additive;preston;defined;0.7248109096733457;0.23920727311557236;0.1774756361306574
1632;2;1000;additive;preston;defined;0.7248109096733457;0.23920727311557236;0.1774756361306574
1633;1;1000;additive;preston;defined;0.5884390903266656;0.23970727311557233;0.16817563613065678
1633;2;1000;additive;preston;defined;0.5884390903266656;0.23970727311557233;0.16817563613065678
1634;1;1000;additive;preston;defined;0.40168909032662253;0.24020727311557258;0.15887563613065617
1634;2;1000;additive;preston;defined;0.40168909032662253;0.24020727311557258;0.15887563613065617
1635;1;1000;additive;preston;defined;0.21493909032663372;0.24070727311557255;0.14957563613065555
1635;2;1000;additive;preston;defined;0.21493909032663372;0.24070727311557255;0.14957563613065555
1636;1;1000;additive;preston;defined;0.02818909032664485;0.24120727311557252;0.14027563613065766
1636;2;1000;additive;preston;defined;0.02818909032664485;0.24120727311557252;0.14027563613065766
1637;1;1000;additive;preston;defined;0.15856090967334385;0.2417072731155725;0.13097563613065705
1637;2;1000;additive;preston;defined;0.15856090967334385;0.2417072731155725;0.13097563613065705
1638;1;1000;additive;preston;defined;0.34531090967333267;0.24220727311557247;0.12167563613065643
1638;2;1000;additive;preston;defined;0.34531090967333267;0.24220727311557247;0.12167563613065643
1639;1;1000;additive;preston;defined;0.5320609096733758;0.24270727311557244;0.11237563613065583
1639;2;1000;additive;preston;defined;0.5320609096733758;0.24270727311557244;0.11237563613065583
164;1;1000;additive;preston;defined;0.42418909032664176;0.4947927268844273;0.029875636130656524
164;2;1000;additive;preston;defined;0.42418909032664176;0.4947927268844273;0.029875636130656524
1640;1;1000;additive;preston;defined;0.7188109096733645;0.2432072731155724;0.10307563613065522
1640;2;1000;additive;preston;defined;0.7188109096733645;0.2432072731155724;0.10307563613065522
1641;1;1000;additive;preston;defined;0.5944390903266465;0.24370727311557236;0.09377563613065731
1641;2;1000;additive;preston;defined;0.5944390903266465;0.24370727311557236;0.09377563613065731
1642;1;1000;additive;preston;defined;0.40768909032665784;0.24420727311557233;0.0844756361306567
1642;2;1000;additive;preston;defined;0.40768909032665784;0.24420727311557233;0.0844756361306567
1643;1;1000;additive;preston;defined;0.22093909032661474;0.24470727311557258;0.0751756361306561
1643;2;1000;additive;preston;defined;0.22093909032661474;0.24470727311557258;0.0751756361306561
1644;1;1000;additive;preston;defined;0.034189090326625954;0.24520727311557255;0.0658756361306555
1644;2;1000;additive;preston;defined;0.034189090326625954;0.24520727311557255;0.0658756361306555
1645;1;1000;additive;preston;defined;0.15256090967336283;0.24570727311557253;0.056575636130657594
1645;2;1000;additive;preston;defined;0.15256090967336283;0.24570727311557253;0.056575636130657594
1646;1;1000;additive;preston;defined;0.33931090967335165;0.2462072731155725;0.04727563613065699
1646;2;1000;additive;preston;defined;0.33931090967335165;0.2462072731155725;0.04727563613065699
1647;1;1000;additive;preston;defined;0.5260609096733405;0.24670727311557247;0.037975636130656396
1647;2;1000;additive;preston;defined;0.5260609096733405;0.24670727311557247;0.037975636130656396
1648;1;1000;additive;preston;defined;0.7128109096733835;0.24720727311557242;0.02867563613065579
1648;2;1000;additive;preston;defined;0.7128109096733835;0.24720727311557242;0.02867563613065579
1649;1;1000;additive;preston;defined;0.6004390903266277;0.2477072731155724;0.019375636130655183
1649;2;1000;additive;preston;defined;0.6004390903266277;0.2477072731155724;0.019375636130655183
165;1;1000;additive;preston;defined;0.23743909032663946;0.4942927268844275;0.020575636130656615
165;2;1000;additive;preston;defined;0.23743909032663946;0.4942927268844275;0.020575636130656615
1650;1;1000;additive;preston;defined;0.41368909032663886;0.24820727311557236;0.010075636130657222
1650;2;1000;additive;preston;defined;0.41368909032663886;0.24820727311557236;0.010075636130657222
1651;1;1000;additive;preston;defined;0.22693909032665002;0.24870727311557234;7.756361306561821E-4
1651;2;1000;additive;preston;defined;0.22693909032665002;0.24870727311557234;7.756361306561821E-4
1652;1;1000;additive;preston;defined;0.040189090326606974;0.2492072731155726;0.008524363869343925
1652;2;1000;additive;preston;defined;0.040189090326606974;0.2492072731155726;0.008524363869343925
1653;1;1000;additive;preston;defined;0.1465609096733818;0.24970727311557256;0.017824363869344516
1653;2;1000;additive;preston;defined;0.1465609096733818;0.24970727311557256;0.017824363869344516
1654;1;1000;additive;preston;defined;0.3333109096733706;0.2502072731155725;0.02712436386934241
1654;2;1000;additive;preston;defined;0.3333109096733706;0.2502072731155725;0.02712436386934241
1655;1;1000;additive;preston;defined;0.5200609096733595;0.2507072731155725;0.036424363869343036
1655;2;1000;additive;preston;defined;0.5200609096733595;0.2507072731155725;0.036424363869343036
1656;1;1000;additive;preston;defined;0.7068109096733481;0.25120727311557245;0.04572436386934368
1656;2;1000;additive;preston;defined;0.7068109096733481;0.25120727311557245;0.04572436386934368
1657;1;1000;additive;preston;defined;0.6064390903266087;0.25170727311557245;0.05502436386934425
1657;2;1000;additive;preston;defined;0.6064390903266087;0.25170727311557245;0.05502436386934425
1658;1;1000;additive;preston;defined;0.4196890903266199;0.2522072731155724;0.06432436386934487
1658;2;1000;additive;preston;defined;0.4196890903266199;0.2522072731155724;0.06432436386934487
1659;1;1000;additive;preston;defined;0.23293909032663107;0.2527072731155724;0.07362436386934276
1659;2;1000;additive;preston;defined;0.23293909032663107;0.2527072731155724;0.07362436386934276
166;1;1000;additive;preston;defined;0.050689090326637085;0.4937927268844275;0.011275636130656673
166;2;1000;additive;preston;defined;0.050689090326637085;0.4937927268844275;0.011275636130656673
1660;1;1000;additive;preston;defined;0.046189090326642285;0.25320727311557234;0.08292436386934338
1660;2;1000;additive;preston;defined;0.046189090326642285;0.25320727311557234;0.08292436386934338
1661;1;1000;additive;preston;defined;0.1405609096734008;0.2537072731155726;0.09222436386934398
1661;2;1000;additive;preston;defined;0.1405609096734008;0.2537072731155726;0.09222436386934398
1662;1;1000;additive;preston;defined;0.3273109096733896;0.25420727311557256;0.10152436386934459
1662;2;1000;additive;preston;defined;0.3273109096733896;0.25420727311557256;0.10152436386934459
1663;1;1000;additive;preston;defined;0.5140609096733784;0.2547072731155725;0.1108243638693425
